Frequency - Filtered (PSD),Amplitude - Filtered (PSD),Frequency - Filtered (PSD),Amplitude - Filtered (PSD)
0,8.56E-22,0,8.58E-22
0.1,1.71E-21,0.1,1.72E-21
0.2,1.71E-21,0.2,1.72E-21
0.3,1.71E-21,0.3,1.72E-21
0.4,1.71E-21,0.4,1.72E-21
0.5,1.71E-21,0.5,1.72E-21
0.6,1.71E-21,0.6,1.72E-21
0.7,1.71E-21,0.7,1.72E-21
0.8,1.71E-21,0.8,1.72E-21
0.9,1.71E-21,0.9,1.72E-21
1,1.71E-21,1,1.72E-21
1.1,1.72E-21,1.1,1.72E-21
1.2,1.72E-21,1.2,1.72E-21
1.3,1.72E-21,1.3,1.72E-21
1.4,1.72E-21,1.4,1.72E-21
1.5,1.72E-21,1.5,1.72E-21
1.6,1.72E-21,1.6,1.72E-21
1.7,1.72E-21,1.7,1.72E-21
1.8,1.72E-21,1.8,1.72E-21
1.9,1.72E-21,1.9,1.72E-21
2,1.72E-21,2,1.72E-21
2.1,1.72E-21,2.1,1.73E-21
2.2,1.72E-21,2.2,1.73E-21
2.3,1.72E-21,2.3,1.73E-21
2.4,1.72E-21,2.4,1.73E-21
2.5,1.73E-21,2.5,1.73E-21
2.6,1.73E-21,2.6,1.73E-21
2.7,1.73E-21,2.7,1.73E-21
2.8,1.73E-21,2.8,1.73E-21
2.9,1.73E-21,2.9,1.73E-21
3,1.73E-21,3,1.74E-21
3.1,1.73E-21,3.1,1.74E-21
3.2,1.73E-21,3.2,1.74E-21
3.3,1.74E-21,3.3,1.74E-21
3.4,1.74E-21,3.4,1.74E-21
3.5,1.74E-21,3.5,1.74E-21
3.6,1.74E-21,3.6,1.74E-21
3.7,1.74E-21,3.7,1.75E-21
3.8,1.74E-21,3.8,1.75E-21
3.9,1.75E-21,3.9,1.75E-21
4,1.75E-21,4,1.75E-21
4.1,1.75E-21,4.1,1.75E-21
4.2,1.75E-21,4.2,1.75E-21
4.3,1.75E-21,4.3,1.76E-21
4.4,1.75E-21,4.4,1.76E-21
4.5,1.76E-21,4.5,1.76E-21
4.6,1.76E-21,4.6,1.76E-21
4.7,1.76E-21,4.7,1.76E-21
4.8,1.76E-21,4.8,1.77E-21
4.9,1.76E-21,4.9,1.77E-21
5,1.77E-21,5,1.77E-21
5.1,1.77E-21,5.1,1.77E-21
5.2,1.77E-21,5.2,1.77E-21
5.3,1.77E-21,5.3,1.78E-21
5.4,1.78E-21,5.4,1.78E-21
5.5,1.78E-21,5.5,1.78E-21
5.6,1.78E-21,5.6,1.78E-21
5.7,1.78E-21,5.7,1.79E-21
5.8,1.79E-21,5.8,1.79E-21
5.9,1.79E-21,5.9,1.79E-21
6,1.79E-21,6,1.79E-21
6.1,1.79E-21,6.1,1.80E-21
6.2,1.80E-21,6.2,1.80E-21
6.3,1.80E-21,6.3,1.80E-21
6.4,1.80E-21,6.4,1.81E-21
6.5,1.81E-21,6.5,1.81E-21
6.6,1.81E-21,6.6,1.81E-21
6.7,1.81E-21,6.7,1.81E-21
6.8,1.81E-21,6.8,1.82E-21
6.9,1.82E-21,6.9,1.82E-21
7,1.82E-21,7,1.82E-21
7.1,1.82E-21,7.1,1.83E-21
7.2,1.83E-21,7.2,1.83E-21
7.3,1.83E-21,7.3,1.83E-21
7.4,1.83E-21,7.4,1.84E-21
7.5,1.84E-21,7.5,1.84E-21
7.6,1.84E-21,7.6,1.84E-21
7.7,1.84E-21,7.7,1.85E-21
7.8,1.85E-21,7.8,1.85E-21
7.9,1.85E-21,7.9,1.85E-21
8,1.85E-21,8,1.86E-21
8.1,1.86E-21,8.1,1.86E-21
8.2,1.86E-21,8.2,1.87E-21
8.3,1.87E-21,8.3,1.87E-21
8.4,1.87E-21,8.4,1.87E-21
