Frequency - Filtered (PSD),Amplitude - Filtered (PSD),Frequency - Filtered (PSD),Amplitude - Filtered (PSD)
12.6,2.87E-21,12.6,2.88E-21
12.7,2.88E-21,12.7,2.89E-21
12.8,2.89E-21,12.8,2.90E-21
12.9,2.91E-21,12.9,2.91E-21
13,2.92E-21,13,2.93E-21
13.1,2.93E-21,13.1,2.94E-21
13.2,2.94E-21,13.2,2.95E-21
13.3,2.96E-21,13.3,2.97E-21
13.4,2.97E-21,13.4,2.98E-21
13.5,2.99E-21,13.5,2.99E-21
13.6,3.00E-21,13.6,3.01E-21
13.7,3.01E-21,13.7,3.02E-21
13.8,3.03E-21,13.8,3.04E-21
13.9,3.04E-21,13.9,3.05E-21
14,3.06E-21,14,3.07E-21
14.1,3.07E-21,14.1,3.08E-21
14.2,3.09E-21,14.2,3.09E-21
14.3,3.10E-21,14.3,3.11E-21
14.4,3.12E-21,14.4,3.13E-21
14.5,3.13E-21,14.5,3.14E-21
14.6,3.15E-21,14.6,3.16E-21
14.7,3.16E-21,14.7,3.17E-21
14.8,3.18E-21,14.8,3.19E-21
14.9,3.19E-21,14.9,3.20E-21
15,3.21E-21,15,3.22E-21
15.1,3.23E-21,15.1,3.24E-21
15.2,3.24E-21,15.2,3.25E-21
15.3,3.26E-21,15.3,3.27E-21
15.4,3.28E-21,15.4,3.29E-21
15.5,3.29E-21,15.5,3.30E-21
15.6,3.31E-21,15.6,3.32E-21
15.7,3.33E-21,15.7,3.34E-21
15.8,3.34E-21,15.8,3.35E-21
15.9,3.36E-21,15.9,3.37E-21
16,3.38E-21,16,3.39E-21
16.1,3.40E-21,16.1,3.41E-21
16.2,3.42E-21,16.2,3.43E-21
16.3,3.43E-21,16.3,3.44E-21
16.4,3.45E-21,16.4,3.46E-21
16.5,3.47E-21,16.5,3.48E-21
16.6,3.49E-21,16.6,3.50E-21
16.7,3.51E-21,16.7,3.52E-21
16.8,3.53E-21,16.8,3.54E-21
16.9,3.55E-21,16.9,3.56E-21
17,3.57E-21,17,3.58E-21
17.1,3.59E-21,17.1,3.60E-21
17.2,3.61E-21,17.2,3.62E-21
17.3,3.63E-21,17.3,3.64E-21
17.4,3.65E-21,17.4,3.66E-21
17.5,3.67E-21,17.5,3.68E-21
17.6,3.69E-21,17.6,3.70E-21
17.7,3.71E-21,17.7,3.72E-21
17.8,3.73E-21,17.8,3.74E-21
17.9,3.75E-21,17.9,3.76E-21
18,3.77E-21,18,3.78E-21
18.1,3.79E-21,18.1,3.81E-21
18.2,3.82E-21,18.2,3.83E-21
18.3,3.84E-21,18.3,3.85E-21
18.4,3.86E-21,18.4,3.87E-21
18.5,3.88E-21,18.5,3.90E-21
18.6,3.91E-21,18.6,3.92E-21
18.7,3.93E-21,18.7,3.94E-21
18.8,3.95E-21,18.8,3.96E-21
18.9,3.98E-21,18.9,3.99E-21
19,4.00E-21,19,4.01E-21
19.1,4.02E-21,19.1,4.04E-21
19.2,4.05E-21,19.2,4.06E-21
19.3,4.07E-21,19.3,4.09E-21
19.4,4.10E-21,19.4,4.11E-21
19.5,4.12E-21,19.5,4.14E-21
19.6,4.15E-21,19.6,4.16E-21
19.7,4.17E-21,19.7,4.19E-21
19.8,4.20E-21,19.8,4.21E-21
19.9,4.23E-21,19.9,4.24E-21
20,4.25E-21,20,4.26E-21
20.1,4.28E-21,20.1,4.29E-21
20.2,4.30E-21,20.2,4.32E-21
20.3,4.33E-21,20.3,4.34E-21
20.4,4.36E-21,20.4,4.37E-21
20.5,4.38E-21,20.5,4.40E-21
20.6,4.41E-21,20.6,4.43E-21
20.7,4.44E-21,20.7,4.45E-21
20.8,4.47E-21,20.8,4.48E-21
20.9,4.50E-21,20.9,4.51E-21
21,4.53E-21,21,4.54E-21
21.1,4.55E-21,21.1,4.57E-21
21.2,4.59E-21,21.2,4.60E-21
21.3,4.61E-21,21.3,4.63E-21
21.4,4.64E-21,21.4,4.66E-21
21.5,4.67E-21,21.5,4.69E-21
21.6,4.70E-21,21.6,4.72E-21
21.7,4.73E-21,21.7,4.75E-21
21.8,4.77E-21,21.8,4.78E-21
21.9,4.79E-21,21.9,4.81E-21
22,4.83E-21,22,4.85E-21
22.1,4.86E-21,22.1,4.87E-21
22.2,4.89E-21,22.2,4.91E-21
22.3,4.92E-21,22.3,4.94E-21
22.4,4.96E-21,22.4,4.98E-21
22.5,4.99E-21,22.5,5.00E-21
22.6,5.02E-21,22.6,5.03E-21
22.7,5.06E-21,22.7,5.08E-21
22.8,5.09E-21,22.8,5.11E-21
22.9,5.12E-21,22.9,5.14E-21
23,5.15E-21,23,5.17E-21
23.1,5.21E-21,23.1,5.22E-21
23.2,5.23E-21,23.2,5.24E-21
23.3,5.27E-21,23.3,5.29E-21
23.4,5.30E-21,23.4,5.31E-21
23.5,5.35E-21,23.5,5.36E-21
23.6,5.37E-21,23.6,5.39E-21
23.7,5.41E-21,23.7,5.43E-21
23.8,5.45E-21,23.8,5.46E-21
23.9,5.49E-21,23.9,5.50E-21
24,5.54E-21,24,5.56E-21
24.1,5.54E-21,24.1,5.56E-21
24.2,5.62E-21,24.2,5.64E-21
24.3,5.64E-21,24.3,5.65E-21
24.4,5.69E-21,24.4,5.70E-21
24.5,5.71E-21,24.5,5.72E-21
24.6,5.76E-21,24.6,5.78E-21
