Frequency - Filtered (PSD),Amplitude - Filtered (PSD),Frequency - Filtered (PSD),Amplitude - Filtered (PSD)
7.7,3.44E-21,7.7,3.44E-21
7.8,3.45E-21,7.8,3.45E-21
7.9,3.45E-21,7.9,3.45E-21
8,3.46E-21,8,3.46E-21
8.1,3.47E-21,8.1,3.47E-21
8.2,3.47E-21,8.2,3.47E-21
8.3,3.48E-21,8.3,3.48E-21
8.4,3.49E-21,8.4,3.49E-21
8.5,3.49E-21,8.5,3.49E-21
8.6,3.50E-21,8.6,3.50E-21
8.7,3.51E-21,8.7,3.51E-21
8.8,3.52E-21,8.8,3.52E-21
8.9,3.52E-21,8.9,3.52E-21
9,3.53E-21,9,3.53E-21
9.1,3.54E-21,9.1,3.54E-21
9.2,3.55E-21,9.2,3.55E-21
9.3,3.56E-21,9.3,3.56E-21
9.4,3.56E-21,9.4,3.56E-21
9.5,3.57E-21,9.5,3.57E-21
9.6,3.58E-21,9.6,3.58E-21
9.7,3.59E-21,9.7,3.59E-21
9.8,3.60E-21,9.8,3.60E-21
9.9,3.61E-21,9.9,3.61E-21
10,3.61E-21,10,3.61E-21
10.1,3.62E-21,10.1,3.62E-21
10.2,3.63E-21,10.2,3.63E-21
10.3,3.64E-21,10.3,3.64E-21
10.4,3.65E-21,10.4,3.65E-21
10.5,3.66E-21,10.5,3.66E-21
10.6,3.67E-21,10.6,3.67E-21
10.7,3.68E-21,10.7,3.68E-21
10.8,3.69E-21,10.8,3.69E-21
10.9,3.70E-21,10.9,3.70E-21
11,3.71E-21,11,3.71E-21
11.1,3.72E-21,11.1,3.72E-21
11.2,3.73E-21,11.2,3.73E-21
11.3,3.74E-21,11.3,3.74E-21
11.4,3.75E-21,11.4,3.75E-21
11.5,3.76E-21,11.5,3.76E-21
11.6,3.77E-21,11.6,3.77E-21
11.7,3.78E-21,11.7,3.78E-21
11.8,3.79E-21,11.8,3.79E-21
11.9,3.80E-21,11.9,3.80E-21
12,3.81E-21,12,3.81E-21
12.1,3.82E-21,12.1,3.82E-21
12.2,3.84E-21,12.2,3.84E-21
12.3,3.85E-21,12.3,3.85E-21
12.4,3.86E-21,12.4,3.86E-21
12.5,3.87E-21,12.5,3.87E-21
12.6,3.88E-21,12.6,3.88E-21
12.7,3.89E-21,12.7,3.89E-21
12.8,3.91E-21,12.8,3.91E-21
12.9,3.92E-21,12.9,3.92E-21
13,3.93E-21,13,3.93E-21
13.1,3.94E-21,13.1,3.94E-21
13.2,3.95E-21,13.2,3.95E-21
13.3,3.97E-21,13.3,3.97E-21
13.4,3.98E-21,13.4,3.98E-21
13.5,3.99E-21,13.5,3.99E-21
13.6,4.01E-21,13.6,4.01E-21
13.7,4.02E-21,13.7,4.02E-21
13.8,4.03E-21,13.8,4.03E-21
13.9,4.05E-21,13.9,4.05E-21
14,4.06E-21,14,4.06E-21
14.1,4.07E-21,14.1,4.07E-21
14.2,4.09E-21,14.2,4.09E-21
14.3,4.10E-21,14.3,4.10E-21
14.4,4.11E-21,14.4,4.11E-21
14.5,4.13E-21,14.5,4.13E-21
14.6,4.14E-21,14.6,4.14E-21
14.7,4.16E-21,14.7,4.16E-21
14.8,4.17E-21,14.8,4.17E-21
14.9,4.19E-21,14.9,4.19E-21
15,4.20E-21,15,4.20E-21
15.1,4.22E-21,15.1,4.22E-21
15.2,4.23E-21,15.2,4.23E-21
15.3,4.25E-21,15.3,4.25E-21
15.4,4.26E-21,15.4,4.26E-21
15.5,4.28E-21,15.5,4.28E-21
15.6,4.29E-21,15.6,4.29E-21
15.7,4.31E-21,15.7,4.31E-21
15.8,4.33E-21,15.8,4.33E-21
15.9,4.34E-21,15.9,4.34E-21
16,4.36E-21,16,4.36E-21
16.1,4.38E-21,16.1,4.38E-21
16.2,4.39E-21,16.2,4.39E-21
16.3,4.41E-21,16.3,4.41E-21
16.4,4.43E-21,16.4,4.43E-21
16.5,4.44E-21,16.5,4.44E-21
16.6,4.46E-21,16.6,4.46E-21
16.7,4.48E-21,16.7,4.48E-21
16.8,4.50E-21,16.8,4.50E-21
16.9,4.51E-21,16.9,4.51E-21
17,4.53E-21,17,4.53E-21
17.1,4.55E-21,17.1,4.55E-21
17.2,4.57E-21,17.2,4.57E-21
17.3,4.59E-21,17.3,4.59E-21
17.4,4.61E-21,17.4,4.61E-21
17.5,4.62E-21,17.5,4.62E-21
17.6,4.64E-21,17.6,4.64E-21
17.7,4.66E-21,17.7,4.66E-21
17.8,4.68E-21,17.8,4.68E-21
17.9,4.70E-21,17.9,4.70E-21
18,4.72E-21,18,4.72E-21
18.1,4.74E-21,18.1,4.74E-21
18.2,4.76E-21,18.2,4.76E-21
18.3,4.78E-21,18.3,4.78E-21
18.4,4.80E-21,18.4,4.80E-21
18.5,4.82E-21,18.5,4.82E-21
18.6,4.84E-21,18.6,4.84E-21
18.7,4.86E-21,18.7,4.87E-21
18.8,4.89E-21,18.8,4.89E-21
18.9,4.91E-21,18.9,4.91E-21
19,4.93E-21,19,4.93E-21
19.1,4.95E-21,19.1,4.95E-21
19.2,4.97E-21,19.2,4.97E-21
19.3,5.00E-21,19.3,5.00E-21
19.4,5.02E-21,19.4,5.02E-21
19.5,5.04E-21,19.5,5.04E-21
19.6,5.06E-21,19.6,5.06E-21
19.7,5.09E-21,19.7,5.09E-21
19.8,5.11E-21,19.8,5.11E-21
19.9,5.13E-21,19.9,5.13E-21
20,5.16E-21,20,5.16E-21
20.1,5.18E-21,20.1,5.18E-21
20.2,5.20E-21,20.2,5.21E-21
20.3,5.23E-21,20.3,5.23E-21
20.4,5.25E-21,20.4,5.25E-21
20.5,5.28E-21,20.5,5.28E-21
20.6,5.30E-21,20.6,5.30E-21
20.7,5.33E-21,20.7,5.33E-21
20.8,5.35E-21,20.8,5.35E-21
20.9,5.38E-21,20.9,5.38E-21
21,5.41E-21,21,5.41E-21
21.1,5.43E-21,21.1,5.43E-21
21.2,5.46E-21,21.2,5.46E-21
21.3,5.49E-21,21.3,5.49E-21
21.4,5.51E-21,21.4,5.51E-21
21.5,5.54E-21,21.5,5.54E-21
21.6,5.57E-21,21.6,5.57E-21
21.7,5.59E-21,21.7,5.59E-21
21.8,5.62E-21,21.8,5.62E-21
21.9,5.65E-21,21.9,5.65E-21
22,5.68E-21,22,5.68E-21
22.1,5.71E-21,22.1,5.71E-21
22.2,5.73E-21,22.2,5.73E-21
22.3,5.76E-21,22.3,5.76E-21
22.4,5.79E-21,22.4,5.79E-21
22.5,5.82E-21,22.5,5.82E-21
22.6,5.86E-21,22.6,5.86E-21
22.7,5.88E-21,22.7,5.88E-21
22.8,5.90E-21,22.8,5.90E-21
22.9,5.97E-21,22.9,5.97E-21
23,5.95E-21,23,5.95E-21
23.1,6.02E-21,23.1,6.02E-21
23.2,6.04E-21,23.2,6.04E-21
23.3,6.07E-21,23.3,6.07E-21
23.4,6.10E-21,23.4,6.11E-21
23.5,6.13E-21,23.5,6.13E-21
23.6,6.17E-21,23.6,6.17E-21
23.7,6.21E-21,23.7,6.21E-21
23.8,6.23E-21,23.8,6.23E-21
23.9,6.28E-21,23.9,6.28E-21
24,6.30E-21,24,6.30E-21
24.1,6.30E-21,24.1,6.30E-21
24.2,6.41E-21,24.2,6.41E-21
24.3,6.36E-21,24.3,6.36E-21
24.4,6.45E-21,24.4,6.45E-21
24.5,6.53E-21,24.5,6.53E-21
24.6,6.45E-21,24.6,6.45E-21
24.7,6.56E-21,24.7,6.56E-21
24.8,6.62E-21,24.8,6.63E-21
24.9,6.54E-21,24.9,6.54E-21
25,6.75E-21,25,6.75E-21
25.1,6.61E-21,25.1,6.61E-21
25.2,6.86E-21,25.2,6.87E-21
25.3,6.61E-21,25.3,6.61E-21
25.4,6.87E-21,25.4,6.87E-21
25.5,6.85E-21,25.5,6.85E-21
25.6,6.91E-21,25.6,6.91E-21
25.7,6.90E-21,25.7,6.90E-21
25.8,6.94E-21,25.8,6.94E-21
25.9,7.05E-21,25.9,7.05E-21
26,6.90E-21,26,6.90E-21
26.1,7.41E-21,26.1,7.41E-21
26.2,6.83E-21,26.2,6.83E-21
26.3,7.39E-21,26.3,7.39E-21
26.4,7.22E-21,26.4,7.22E-21
26.5,7.07E-21,26.5,7.07E-21
26.6,7.46E-21,26.6,7.46E-21
26.7,7.02E-21,26.7,7.02E-21
26.8,7.85E-21,26.8,7.85E-21
26.9,7.07E-21,26.9,7.07E-21
27,7.73E-21,27,7.73E-21
27.1,7.35E-21,27.1,7.35E-21
27.2,7.70E-21,27.2,7.70E-21
27.3,7.38E-21,27.3,7.38E-21
27.4,7.96E-21,27.4,7.96E-21
27.5,7.67E-21,27.5,7.67E-21
27.6,7.66E-21,27.6,7.66E-21
27.7,7.74E-21,27.7,7.74E-21
27.8,7.96E-21,27.8,7.96E-21
27.9,7.22E-21,27.9,7.22E-21
28,9.46E-21,28,9.47E-21
28.1,6.41E-21,28.1,6.41E-21
28.2,9.59E-21,28.2,9.59E-21
28.3,6.86E-21,28.3,6.86E-21
28.4,9.42E-21,28.4,9.42E-21
28.5,7.30E-21,28.5,7.30E-21
28.6,8.52E-21,28.6,8.52E-21
28.7,9.06E-21,28.7,9.06E-21
28.8,7.62E-21,28.8,7.62E-21
28.9,8.83E-21,28.9,8.83E-21
29,7.40E-21,29,7.40E-21
29.1,1.06E-20,29.1,1.06E-20
29.2,7.20E-21,29.2,7.20E-21
29.3,1.02E-20,29.3,1.02E-20
29.4,7.29E-21,29.4,7.29E-21
29.5,8.96E-21,29.5,8.96E-21
29.6,8.28E-21,29.6,8.28E-21
29.7,1.05E-20,29.7,1.05E-20
29.8,8.22E-21,29.8,8.22E-21
29.9,9.82E-21,29.9,9.82E-21
30,9.83E-21,30,9.83E-21
30.1,6.86E-21,30.1,6.86E-21
30.2,7.76E-21,30.2,7.76E-21
30.3,1.48E-20,30.3,1.48E-20
30.4,9.62E-21,30.4,9.62E-21
30.5,8.67E-21,30.5,8.67E-21
30.6,1.35E-20,30.6,1.35E-20
30.7,9.33E-21,30.7,9.33E-21
30.8,1.06E-20,30.8,1.06E-20
30.9,9.24E-21,30.9,9.24E-21
31,2.02E-20,31,2.02E-20
31.1,2.96E-21,31.1,2.96E-21
31.2,1.62E-20,31.2,1.62E-20
31.3,7.70E-21,31.3,7.70E-21
31.4,7.74E-21,31.4,7.74E-21
31.5,1.56E-20,31.5,1.56E-20
31.6,1.38E-20,31.6,1.38E-20
31.7,5.33E-21,31.7,5.33E-21
31.8,1.23E-20,31.8,1.23E-20
31.9,2.76E-20,31.9,2.76E-20
32,2.80E-21,32,2.80E-21
32.1,3.18E-20,32.1,3.18E-20
32.2,7.47E-21,32.2,7.47E-21
32.3,2.27E-20,32.3,2.27E-20
32.4,1.01E-21,32.4,1.01E-21
32.5,1.93E-20,32.5,1.93E-20
32.6,8.89E-21,32.6,8.89E-21
32.7,2.78E-20,32.7,2.78E-20
32.8,6.17E-21,32.8,6.17E-21
32.9,5.73E-20,32.9,5.73E-20
33,2.11E-20,33,2.11E-20
33.1,1.10E-19,33.1,1.10E-19
33.2,2.21E-20,33.2,2.21E-20
33.3,3.56E-20,33.3,3.56E-20
33.4,2.08E-20,33.4,2.08E-20
33.5,1.92E-20,33.5,1.92E-20
33.6,1.24E-20,33.6,1.24E-20
33.7,3.44E-20,33.7,3.44E-20
33.8,8.27E-20,33.8,8.27E-20
33.9,1.32E-20,33.9,1.32E-20
34,6.39E-21,34,6.39E-21
34.1,6.35E-21,34.1,6.35E-21
34.2,3.62E-20,34.2,3.62E-20
34.3,9.95E-21,34.3,9.94E-21
34.4,1.20E-19,34.4,1.20E-19
34.5,1.89E-19,34.5,1.89E-19
34.6,2.27E-19,34.6,2.27E-19
34.7,3.86E-19,34.7,3.87E-19
34.8,3.86E-20,34.8,3.86E-20
34.9,1.45E-19,34.9,1.45E-19
35,2.56E-19,35,2.56E-19
35.1,5.91E-19,35.1,5.91E-19
35.2,4.91E-19,35.2,4.91E-19
35.3,1.67E-19,35.3,1.67E-19
35.4,1.72E-19,35.4,1.72E-19
35.5,5.54E-20,35.5,5.54E-20
35.6,4.11E-19,35.6,4.11E-19
35.7,5.29E-19,35.7,5.29E-19
35.8,3.94E-19,35.8,3.94E-19
35.9,4.88E-19,35.9,4.88E-19
36,7.04E-22,36,7.09E-22
36.1,1.78E-19,36.1,1.78E-19
36.2,4.86E-19,36.2,4.85E-19
36.3,7.96E-19,36.3,7.96E-19
36.4,9.73E-19,36.4,9.74E-19
36.5,1.03E-18,36.5,1.03E-18
36.6,4.81E-19,36.6,4.81E-19
36.7,9.18E-20,36.7,9.18E-20
36.8,5.07E-19,36.8,5.07E-19
36.9,2.79E-19,36.9,2.79E-19
37,1.05E-18,37,1.05E-18
37.1,2.03E-19,37.1,2.03E-19
37.2,1.91E-19,37.2,1.91E-19
37.3,1.02E-18,37.3,1.02E-18
37.4,5.14E-19,37.4,5.13E-19
37.5,2.00E-19,37.5,2.00E-19
37.6,5.30E-18,37.6,5.30E-18
37.7,3.76E-18,37.7,3.76E-18
37.8,2.89E-18,37.8,2.89E-18
37.9,3.75E-18,37.9,3.75E-18
38,4.56E-19,38,4.56E-19
38.1,3.06E-19,38.1,3.06E-19
38.2,4.01E-18,38.2,4.01E-18
38.3,1.04E-17,38.3,1.04E-17
38.4,1.65E-17,38.4,1.65E-17
38.5,5.01E-18,38.5,5.01E-18
38.6,1.19E-17,38.6,1.19E-17
38.7,1.74E-17,38.7,1.74E-17
38.8,2.40E-18,38.8,2.40E-18
38.9,3.89E-19,38.9,3.88E-19
39,5.75E-19,39,5.75E-19
39.1,7.46E-18,39.1,7.46E-18
39.2,1.82E-17,39.2,1.82E-17
39.3,3.92E-18,39.3,3.92E-18
39.4,5.62E-18,39.4,5.63E-18
39.5,7.99E-19,39.5,8.00E-19
39.6,6.03E-18,39.6,6.03E-18
39.7,4.16E-17,39.7,4.16E-17
39.8,1.35E-17,39.8,1.35E-17
39.9,1.19E-17,39.9,1.19E-17
40,1.03E-16,40,1.03E-16
40.1,5.51E-17,40.1,5.51E-17
40.2,5.41E-18,40.2,5.41E-18
40.3,2.16E-17,40.3,2.17E-17
40.4,3.90E-17,40.4,3.90E-17
40.5,3.32E-17,40.5,3.32E-17
40.6,1.04E-16,40.6,1.04E-16
40.7,1.09E-16,40.7,1.09E-16
40.8,7.68E-17,40.8,7.68E-17
40.9,1.13E-16,40.9,1.13E-16
41,1.81E-16,41,1.81E-16
41.1,2.57E-16,41.1,2.57E-16
41.2,2.60E-16,41.2,2.60E-16
41.3,1.67E-16,41.3,1.67E-16
41.4,1.16E-16,41.4,1.16E-16
41.5,1.05E-16,41.5,1.05E-16
41.6,1.28E-16,41.6,1.28E-16
41.7,4.79E-17,41.7,4.79E-17
41.8,1.56E-16,41.8,1.56E-16
41.9,1.36E-16,41.9,1.36E-16
42,2.27E-16,42,2.27E-16
42.1,3.31E-16,42.1,3.31E-16
42.2,4.24E-16,42.2,4.24E-16
42.3,4.76E-17,42.3,4.76E-17
42.4,7.24E-17,42.4,7.24E-17
42.5,1.33E-17,42.5,1.33E-17
42.6,8.48E-16,42.6,8.48E-16
42.7,1.04E-15,42.7,1.04E-15
42.8,4.24E-16,42.8,4.24E-16
42.9,4.52E-16,42.9,4.53E-16
43,6.79E-16,43,6.79E-16
43.1,6.22E-17,43.1,6.22E-17
43.2,1.77E-15,43.2,1.77E-15
43.3,1.71E-15,43.3,1.71E-15
43.4,1.25E-15,43.4,1.25E-15
43.5,3.51E-16,43.5,3.51E-16
43.6,9.58E-16,43.6,9.58E-16
43.7,3.48E-16,43.7,3.48E-16
43.8,3.41E-15,43.8,3.41E-15
43.9,4.00E-15,43.9,4.00E-15
44,8.69E-16,44,8.69E-16
44.1,6.76E-16,44.1,6.75E-16
44.2,5.67E-16,44.2,5.67E-16
44.3,2.59E-15,44.3,2.59E-15
44.4,4.13E-15,44.4,4.13E-15
44.5,7.85E-16,44.5,7.85E-16
44.6,3.30E-16,44.6,3.30E-16
44.7,3.16E-16,44.7,3.16E-16
44.8,7.24E-16,44.8,7.24E-16
44.9,7.20E-16,44.9,7.20E-16
45,6.37E-16,45,6.37E-16
45.1,7.27E-15,45.1,7.27E-15
45.2,1.68E-14,45.2,1.67E-14
45.3,9.03E-15,45.3,9.03E-15
45.4,1.73E-15,45.4,1.73E-15
45.5,8.93E-17,45.5,8.95E-17
45.6,8.74E-16,45.6,8.74E-16
45.7,8.47E-16,45.7,8.48E-16
45.8,3.16E-15,45.8,3.16E-15
45.9,1.59E-14,45.9,1.59E-14
46,8.88E-15,46,8.88E-15
46.1,5.23E-15,46.1,5.23E-15
46.2,1.39E-14,46.2,1.39E-14
46.3,2.36E-15,46.3,2.36E-15
46.4,3.64E-14,46.4,3.64E-14
46.5,1.70E-14,46.5,1.70E-14
46.6,7.75E-15,46.6,7.74E-15
46.7,1.25E-14,46.7,1.25E-14
46.8,2.40E-14,46.8,2.40E-14
46.9,4.81E-15,46.9,4.82E-15
47,2.49E-15,47,2.49E-15
47.1,1.01E-14,47.1,1.01E-14
47.2,1.92E-14,47.2,1.92E-14
47.3,5.99E-15,47.3,5.99E-15
47.4,1.69E-16,47.4,1.69E-16
47.5,3.15E-15,47.5,3.15E-15
47.6,1.37E-15,47.6,1.37E-15
47.7,1.60E-15,47.7,1.60E-15
47.8,4.40E-15,47.8,4.41E-15
47.9,1.55E-15,47.9,1.55E-15
48,1.07E-15,48,1.07E-15
48.1,1.21E-15,48.1,1.21E-15
48.2,1.56E-15,48.2,1.56E-15
48.3,7.49E-16,48.3,7.49E-16
48.4,5.16E-17,48.4,5.16E-17
48.5,5.74E-17,48.5,5.74E-17
48.6,1.19E-16,48.6,1.19E-16
48.7,7.75E-17,48.7,7.75E-17
48.8,2.50E-17,48.8,2.50E-17
48.9,2.85E-17,48.9,2.85E-17
49,3.83E-17,49,3.83E-17
49.1,9.07E-18,49.1,9.07E-18
49.2,1.56E-18,49.2,1.56E-18
49.3,7.68E-19,49.3,7.68E-19
49.4,4.13E-19,49.4,4.13E-19
49.5,1.35E-18,49.5,1.35E-18
49.6,1.30E-19,49.6,1.30E-19
49.7,1.37E-19,49.7,1.37E-19
49.8,5.87E-20,49.8,5.87E-20
49.9,4.14E-19,49.9,4.14E-19
50,1.42E-19,50,1.42E-19
50.1,6.66E-20,50.1,6.66E-20
50.2,4.43E-20,50.2,4.43E-20
50.3,4.28E-20,50.3,4.29E-20
50.4,4.31E-20,50.4,4.32E-20
50.5,4.38E-20,50.5,4.38E-20
50.6,4.42E-20,50.6,4.42E-20
50.7,5.58E-20,50.7,5.58E-20
50.8,4.36E-20,50.8,4.36E-20
50.9,3.07E-20,50.9,3.07E-20
51,2.28E-19,51,2.28E-19
51.1,2.01E-19,51.1,2.01E-19
51.2,1.04E-18,51.2,1.04E-18
51.3,2.73E-18,51.3,2.73E-18
51.4,6.42E-18,51.4,6.42E-18
51.5,2.57E-17,51.5,2.57E-17
51.6,7.49E-18,51.6,7.49E-18
51.7,7.41E-17,51.7,7.41E-17
51.8,4.34E-16,51.8,4.34E-16
51.9,8.53E-16,51.9,8.53E-16
52,2.34E-16,52,2.34E-16
52.1,6.65E-16,52.1,6.66E-16
52.2,6.51E-16,52.2,6.52E-16
52.3,9.60E-15,52.3,9.60E-15
52.4,2.30E-14,52.4,2.30E-14
52.5,7.78E-16,52.5,7.79E-16
52.6,5.97E-14,52.6,5.97E-14
52.7,1.72E-13,52.7,1.72E-13
52.8,1.72E-13,52.8,1.72E-13
52.9,6.47E-14,52.9,6.47E-14
53,2.27E-13,53,2.27E-13
53.1,3.01E-13,53.1,3.01E-13
53.2,2.38E-13,53.2,2.39E-13
53.3,6.89E-13,53.3,6.89E-13
53.4,3.39E-13,53.4,3.39E-13
53.5,1.45E-12,53.5,1.45E-12
53.6,1.56E-12,53.6,1.56E-12
53.7,8.54E-13,53.7,8.54E-13
53.8,1.08E-12,53.8,1.08E-12
53.9,1.58E-12,53.9,1.58E-12
54,6.09E-12,54,6.09E-12
54.1,2.01E-12,54.1,2.00E-12
54.2,6.27E-12,54.2,6.27E-12
54.3,1.35E-11,54.3,1.35E-11
54.4,2.29E-12,54.4,2.29E-12
54.5,8.63E-12,54.5,8.63E-12
54.6,5.59E-11,54.6,5.59E-11
54.7,7.63E-11,54.7,7.63E-11
54.8,2.92E-11,54.8,2.92E-11
54.9,3.41E-11,54.9,3.41E-11
55,1.97E-12,55,1.97E-12
55.1,2.46E-11,55.1,2.46E-11
55.2,2.31E-11,55.2,2.31E-11
55.3,5.21E-11,55.3,5.21E-11
55.4,3.33E-11,55.4,3.33E-11
55.5,1.10E-10,55.5,1.10E-10
55.6,4.35E-10,55.6,4.35E-10
55.7,1.75E-10,55.7,1.75E-10
55.8,1.40E-11,55.8,1.40E-11
55.9,3.79E-11,55.9,3.79E-11
56,3.42E-11,56,3.42E-11
56.1,1.14E-11,56.1,1.14E-11
56.2,2.12E-12,56.2,2.11E-12
56.3,8.44E-12,56.3,8.43E-12
56.4,4.47E-11,56.4,4.46E-11
56.5,7.08E-11,56.5,7.08E-11
56.6,3.77E-11,56.6,3.77E-11
56.7,5.99E-11,56.7,5.99E-11
56.8,7.64E-11,56.8,7.64E-11
56.9,5.37E-10,56.9,5.37E-10
57,3.74E-10,57,3.74E-10
57.1,1.75E-10,57.1,1.75E-10
57.2,7.28E-10,57.2,7.28E-10
57.3,5.38E-10,57.3,5.38E-10
57.4,5.11E-11,57.4,5.10E-11
57.5,1.23E-10,57.5,1.23E-10
57.6,2.15E-10,57.6,2.15E-10
57.7,5.60E-11,57.7,5.60E-11
57.8,1.40E-10,57.8,1.40E-10
57.9,1.97E-10,57.9,1.96E-10
58,9.47E-11,58,9.46E-11
58.1,1.13E-10,58.1,1.13E-10
58.2,3.16E-10,58.2,3.16E-10
58.3,4.48E-10,58.3,4.48E-10
58.4,2.67E-10,58.4,2.67E-10
58.5,2.13E-09,58.5,2.13E-09
58.6,8.13E-10,58.6,8.13E-10
58.7,2.00E-10,58.7,2.00E-10
58.8,1.94E-09,58.8,1.94E-09
58.9,7.17E-10,58.9,7.17E-10
59,7.18E-10,59,7.18E-10
59.1,4.88E-10,59.1,4.87E-10
59.2,2.91E-10,59.2,2.91E-10
59.3,4.00E-10,59.3,4.00E-10
59.4,1.90E-09,59.4,1.90E-09
59.5,2.85E-09,59.5,2.85E-09
59.6,1.13E-09,59.6,1.13E-09
59.7,1.95E-10,59.7,1.95E-10
59.8,2.21E-10,59.8,2.22E-10
59.9,5.75E-10,59.9,5.75E-10
60,4.46E-11,60,4.46E-11
60.1,4.19E-09,60.1,4.19E-09
60.2,6.07E-09,60.2,6.07E-09
60.3,1.56E-09,60.3,1.56E-09
60.4,3.74E-09,60.4,3.73E-09
60.5,4.89E-09,60.5,4.89E-09
60.6,8.06E-09,60.6,8.06E-09
60.7,5.25E-09,60.7,5.25E-09
60.8,1.59E-09,60.8,1.59E-09
60.9,2.18E-09,60.9,2.18E-09
61,4.62E-09,61,4.62E-09
61.1,4.12E-09,61.1,4.12E-09
61.2,4.96E-09,61.2,4.96E-09
61.3,3.63E-09,61.3,3.63E-09
61.4,1.79E-09,61.4,1.79E-09
61.5,6.51E-09,61.5,6.51E-09
61.6,5.20E-09,61.6,5.20E-09
61.7,3.36E-09,61.7,3.36E-09
61.8,6.81E-09,61.8,6.81E-09
61.9,2.46E-09,61.9,2.46E-09
62,1.45E-08,62,1.45E-08
62.1,1.41E-08,62.1,1.41E-08
62.2,2.94E-09,62.2,2.94E-09
62.3,1.06E-09,62.3,1.06E-09
62.4,4.12E-09,62.4,4.12E-09
62.5,1.86E-08,62.5,1.86E-08
62.6,6.01E-09,62.6,6.01E-09
62.7,7.88E-09,62.7,7.88E-09
62.8,8.03E-09,62.8,8.02E-09
62.9,1.53E-08,62.9,1.53E-08
63,2.22E-08,63,2.22E-08
63.1,1.76E-08,63.1,1.76E-08
63.2,1.89E-09,63.2,1.89E-09
63.3,9.05E-09,63.3,9.05E-09
63.4,1.22E-08,63.4,1.22E-08
63.5,2.48E-08,63.5,2.48E-08
63.6,2.36E-08,63.6,2.36E-08
63.7,1.54E-08,63.7,1.55E-08
63.8,8.42E-09,63.8,8.42E-09
63.9,9.07E-09,63.9,9.07E-09
64,4.24E-08,64,4.24E-08
64.1,6.72E-08,64.1,6.71E-08
