Frequency - Filtered (PSD),Amplitude - Filtered (PSD),Frequency - Filtered (PSD),Amplitude - Filtered (PSD)
14.5,2.96E-21,14.5,2.96E-21
14.6,2.99E-21,14.6,2.99E-21
14.7,3.02E-21,14.7,3.02E-21
14.8,3.05E-21,14.8,3.05E-21
14.9,3.08E-21,14.9,3.08E-21
15,3.11E-21,15,3.11E-21
15.1,3.14E-21,15.1,3.15E-21
15.2,3.18E-21,15.2,3.18E-21
15.3,3.21E-21,15.3,3.21E-21
15.4,3.24E-21,15.4,3.24E-21
15.5,3.27E-21,15.5,3.27E-21
15.6,3.31E-21,15.6,3.31E-21
15.7,3.34E-21,15.7,3.34E-21
15.8,3.37E-21,15.8,3.37E-21
15.9,3.41E-21,15.9,3.41E-21
16,3.44E-21,16,3.44E-21
16.1,3.48E-21,16.1,3.48E-21
16.2,3.51E-21,16.2,3.51E-21
16.3,3.55E-21,16.3,3.55E-21
16.4,3.59E-21,16.4,3.59E-21
16.5,3.62E-21,16.5,3.62E-21
16.6,3.66E-21,16.6,3.66E-21
16.7,3.70E-21,16.7,3.70E-21
16.8,3.73E-21,16.8,3.73E-21
16.9,3.77E-21,16.9,3.77E-21
17,3.81E-21,17,3.81E-21
17.1,3.85E-21,17.1,3.85E-21
17.2,3.89E-21,17.2,3.89E-21
17.3,3.93E-21,17.3,3.93E-21
17.4,3.97E-21,17.4,3.97E-21
17.5,4.01E-21,17.5,4.01E-21
17.6,4.05E-21,17.6,4.05E-21
17.7,4.09E-21,17.7,4.09E-21
17.8,4.14E-21,17.8,4.14E-21
17.9,4.18E-21,17.9,4.18E-21
18,4.22E-21,18,4.22E-21
18.1,4.26E-21,18.1,4.27E-21
18.2,4.31E-21,18.2,4.31E-21
18.3,4.35E-21,18.3,4.35E-21
18.4,4.40E-21,18.4,4.40E-21
18.5,4.44E-21,18.5,4.44E-21
18.6,4.49E-21,18.6,4.49E-21
18.7,4.54E-21,18.7,4.54E-21
18.8,4.58E-21,18.8,4.58E-21
18.9,4.63E-21,18.9,4.63E-21
19,4.68E-21,19,4.68E-21
19.1,4.73E-21,19.1,4.73E-21
19.2,4.78E-21,19.2,4.78E-21
19.3,4.83E-21,19.3,4.83E-21
19.4,4.88E-21,19.4,4.88E-21
19.5,4.93E-21,19.5,4.93E-21
19.6,4.98E-21,19.6,4.98E-21
19.7,5.03E-21,19.7,5.03E-21
19.8,5.08E-21,19.8,5.08E-21
19.9,5.14E-21,19.9,5.14E-21
20,5.19E-21,20,5.19E-21
20.1,5.24E-21,20.1,5.24E-21
20.2,5.30E-21,20.2,5.30E-21
20.3,5.35E-21,20.3,5.35E-21
20.4,5.41E-21,20.4,5.41E-21
20.5,5.47E-21,20.5,5.47E-21
20.6,5.52E-21,20.6,5.52E-21
20.7,5.58E-21,20.7,5.58E-21
20.8,5.64E-21,20.8,5.64E-21
20.9,5.70E-21,20.9,5.70E-21
21,5.76E-21,21,5.76E-21
21.1,5.82E-21,21.1,5.82E-21
21.2,5.88E-21,21.2,5.88E-21
21.3,5.94E-21,21.3,5.94E-21
21.4,6.00E-21,21.4,6.00E-21
21.5,6.07E-21,21.5,6.07E-21
21.6,6.13E-21,21.6,6.13E-21
21.7,6.20E-21,21.7,6.20E-21
21.8,6.26E-21,21.8,6.26E-21
21.9,6.33E-21,21.9,6.33E-21
22,6.40E-21,22,6.40E-21
22.1,6.46E-21,22.1,6.46E-21
22.2,6.53E-21,22.2,6.53E-21
22.3,6.60E-21,22.3,6.60E-21
22.4,6.68E-21,22.4,6.68E-21
22.5,6.73E-21,22.5,6.73E-21
22.6,6.81E-21,22.6,6.81E-21
22.7,6.89E-21,22.7,6.89E-21
22.8,6.95E-21,22.8,6.95E-21
22.9,7.03E-21,22.9,7.03E-21
23,7.11E-21,23,7.11E-21
23.1,7.18E-21,23.1,7.18E-21
23.2,7.25E-21,23.2,7.25E-21
23.3,7.33E-21,23.3,7.33E-21
23.4,7.42E-21,23.4,7.42E-21
23.5,7.48E-21,23.5,7.48E-21
23.6,7.55E-21,23.6,7.55E-21
23.7,7.68E-21,23.7,7.68E-21
23.8,7.71E-21,23.8,7.71E-21
23.9,7.83E-21,23.9,7.83E-21
24,7.88E-21,24,7.88E-21
24.1,7.98E-21,24.1,7.98E-21
24.2,8.09E-21,24.2,8.09E-21
24.3,8.09E-21,24.3,8.09E-21
24.4,8.31E-21,24.4,8.32E-21
24.5,8.27E-21,24.5,8.27E-21
24.6,8.42E-21,24.6,8.42E-21
24.7,8.52E-21,24.7,8.52E-21
24.8,8.61E-21,24.8,8.61E-21
24.9,8.69E-21,24.9,8.69E-21
25,8.71E-21,25,8.71E-21
25.1,8.93E-21,25.1,8.94E-21
25.2,8.96E-21,25.2,8.96E-21
25.3,9.10E-21,25.3,9.10E-21
25.4,9.10E-21,25.4,9.10E-21
25.5,9.27E-21,25.5,9.27E-21
25.6,9.47E-21,25.6,9.47E-21
25.7,9.31E-21,25.7,9.31E-21
25.8,9.69E-21,25.8,9.69E-21
25.9,9.58E-21,25.9,9.58E-21
26,9.88E-21,26,9.88E-21
26.1,9.89E-21,26.1,9.89E-21
26.2,9.87E-21,26.2,9.87E-21
26.3,1.02E-20,26.3,1.02E-20
26.4,1.01E-20,26.4,1.01E-20
26.5,1.04E-20,26.5,1.04E-20
26.6,1.04E-20,26.6,1.04E-20
26.7,1.05E-20,26.7,1.05E-20
26.8,1.09E-20,26.8,1.09E-20
26.9,1.03E-20,26.9,1.03E-20
27,1.13E-20,27,1.13E-20
27.1,1.07E-20,27.1,1.07E-20
