Frequency - Filtered (PSD),Amplitude - Filtered (PSD),Frequency - Filtered (PSD),Amplitude - Filtered (PSD)
14.5,3.79E-21,14.5,3.79E-21
14.6,3.81E-21,14.6,3.81E-21
14.7,3.83E-21,14.7,3.83E-21
14.8,3.84E-21,14.8,3.85E-21
14.9,3.86E-21,14.9,3.86E-21
15,3.88E-21,15,3.88E-21
15.1,3.90E-21,15.1,3.90E-21
15.2,3.92E-21,15.2,3.92E-21
15.3,3.94E-21,15.3,3.94E-21
15.4,3.96E-21,15.4,3.97E-21
15.5,3.99E-21,15.5,3.99E-21
15.6,4.01E-21,15.6,4.01E-21
15.7,4.03E-21,15.7,4.03E-21
15.8,4.05E-21,15.8,4.05E-21
15.9,4.07E-21,15.9,4.07E-21
16,4.09E-21,16,4.09E-21
16.1,4.12E-21,16.1,4.12E-21
16.2,4.14E-21,16.2,4.14E-21
16.3,4.16E-21,16.3,4.16E-21
16.4,4.18E-21,16.4,4.18E-21
16.5,4.21E-21,16.5,4.21E-21
16.6,4.23E-21,16.6,4.23E-21
16.7,4.25E-21,16.7,4.25E-21
16.8,4.28E-21,16.8,4.28E-21
16.9,4.30E-21,16.9,4.30E-21
17,4.33E-21,17,4.33E-21
17.1,4.35E-21,17.1,4.35E-21
17.2,4.38E-21,17.2,4.38E-21
17.3,4.40E-21,17.3,4.40E-21
17.4,4.43E-21,17.4,4.43E-21
17.5,4.45E-21,17.5,4.45E-21
17.6,4.48E-21,17.6,4.48E-21
17.7,4.51E-21,17.7,4.51E-21
17.8,4.53E-21,17.8,4.53E-21
17.9,4.56E-21,17.9,4.56E-21
18,4.59E-21,18,4.59E-21
18.1,4.61E-21,18.1,4.61E-21
18.2,4.64E-21,18.2,4.64E-21
18.3,4.67E-21,18.3,4.67E-21
18.4,4.70E-21,18.4,4.70E-21
18.5,4.73E-21,18.5,4.73E-21
18.6,4.76E-21,18.6,4.76E-21
18.7,4.79E-21,18.7,4.79E-21
18.8,4.82E-21,18.8,4.82E-21
18.9,4.85E-21,18.9,4.85E-21
19,4.88E-21,19,4.88E-21
19.1,4.91E-21,19.1,4.91E-21
19.2,4.94E-21,19.2,4.94E-21
19.3,4.97E-21,19.3,4.97E-21
19.4,5.00E-21,19.4,5.00E-21
19.5,5.03E-21,19.5,5.03E-21
19.6,5.07E-21,19.6,5.07E-21
19.7,5.10E-21,19.7,5.10E-21
19.8,5.13E-21,19.8,5.13E-21
19.9,5.16E-21,19.9,5.16E-21
20,5.20E-21,20,5.20E-21
20.1,5.23E-21,20.1,5.23E-21
20.2,5.27E-21,20.2,5.27E-21
20.3,5.30E-21,20.3,5.30E-21
20.4,5.34E-21,20.4,5.34E-21
20.5,5.37E-21,20.5,5.37E-21
20.6,5.41E-21,20.6,5.41E-21
20.7,5.45E-21,20.7,5.45E-21
20.8,5.48E-21,20.8,5.48E-21
20.9,5.52E-21,20.9,5.52E-21
21,5.56E-21,21,5.56E-21
21.1,5.60E-21,21.1,5.60E-21
21.2,5.63E-21,21.2,5.63E-21
21.3,5.67E-21,21.3,5.67E-21
21.4,5.71E-21,21.4,5.71E-21
21.5,5.75E-21,21.5,5.75E-21
21.6,5.79E-21,21.6,5.79E-21
21.7,5.83E-21,21.7,5.83E-21
21.8,5.87E-21,21.8,5.87E-21
21.9,5.92E-21,21.9,5.92E-21
22,5.96E-21,22,5.96E-21
22.1,6.00E-21,22.1,6.00E-21
22.2,6.04E-21,22.2,6.04E-21
22.3,6.09E-21,22.3,6.09E-21
22.4,6.13E-21,22.4,6.13E-21
22.5,6.18E-21,22.5,6.18E-21
22.6,6.22E-21,22.6,6.22E-21
22.7,6.26E-21,22.7,6.26E-21
22.8,6.32E-21,22.8,6.32E-21
22.9,6.35E-21,22.9,6.35E-21
23,6.41E-21,23,6.41E-21
23.1,6.44E-21,23.1,6.43E-21
23.2,6.51E-21,23.2,6.51E-21
23.3,6.55E-21,23.3,6.55E-21
23.4,6.61E-21,23.4,6.61E-21
23.5,6.64E-21,23.5,6.64E-21
23.6,6.69E-21,23.6,6.69E-21
23.7,6.75E-21,23.7,6.75E-21
23.8,6.81E-21,23.8,6.81E-21
23.9,6.85E-21,23.9,6.85E-21
24,6.88E-21,24,6.88E-21
24.1,6.96E-21,24.1,6.96E-21
24.2,7.03E-21,24.2,7.03E-21
24.3,7.07E-21,24.3,7.07E-21
24.4,7.10E-21,24.4,7.10E-21
24.5,7.16E-21,24.5,7.16E-21
24.6,7.22E-21,24.6,7.22E-21
24.7,7.33E-21,24.7,7.33E-21
24.8,7.30E-21,24.8,7.30E-21
24.9,7.44E-21,24.9,7.44E-21
25,7.39E-21,25,7.39E-21
25.1,7.60E-21,25.1,7.60E-21
25.2,7.57E-21,25.2,7.57E-21
25.3,7.64E-21,25.3,7.64E-21
25.4,7.64E-21,25.4,7.64E-21
25.5,7.82E-21,25.5,7.82E-21
25.6,7.86E-21,25.6,7.86E-21
25.7,7.80E-21,25.7,7.80E-21
25.8,8.04E-21,25.8,8.04E-21
25.9,7.94E-21,25.9,7.94E-21
26,8.17E-21,26,8.17E-21
26.1,8.13E-21,26.1,8.13E-21
26.2,8.22E-21,26.2,8.21E-21
26.3,8.20E-21,26.3,8.20E-21
26.4,8.41E-21,26.4,8.41E-21
26.5,8.61E-21,26.5,8.61E-21
26.6,8.22E-21,26.6,8.22E-21
26.7,8.54E-21,26.7,8.54E-21
26.8,8.94E-21,26.8,8.94E-21
26.9,8.74E-21,26.9,8.74E-21
27,8.40E-21,27,8.40E-21
27.1,8.97E-21,27.1,8.96E-21
27.2,9.16E-21,27.2,9.16E-21
27.3,8.84E-21,27.3,8.84E-21
27.4,9.13E-21,27.4,9.13E-21
27.5,9.03E-21,27.5,9.03E-21
27.6,8.99E-21,27.6,8.99E-21
27.7,1.02E-20,27.7,1.02E-20
27.8,9.42E-21,27.8,9.42E-21
27.9,8.57E-21,27.9,8.57E-21
28,9.98E-21,28,9.98E-21
28.1,1.06E-20,28.1,1.06E-20
28.2,8.92E-21,28.2,8.92E-21
28.3,9.61E-21,28.3,9.61E-21
28.4,1.07E-20,28.4,1.07E-20
28.5,9.26E-21,28.5,9.26E-21
28.6,1.14E-20,28.6,1.14E-20
28.7,9.79E-21,28.7,9.78E-21
28.8,9.66E-21,28.8,9.66E-21
28.9,1.11E-20,28.9,1.11E-20
