Frequency - Filtered (PSD),Amplitude - Filtered (PSD),Frequency - Filtered (PSD),Amplitude - Filtered (PSD)
23.6,6.25E-21,23.6,6.25E-21
23.7,6.24E-21,23.7,6.24E-21
23.8,6.36E-21,23.8,6.37E-21
23.9,6.47E-21,23.9,6.47E-21
24,6.49E-21,24,6.49E-21
24.1,6.61E-21,24.1,6.61E-21
24.2,6.68E-21,24.2,6.68E-21
24.3,6.72E-21,24.3,6.73E-21
24.4,6.82E-21,24.4,6.82E-21
24.5,6.86E-21,24.5,6.87E-21
24.6,7.04E-21,24.6,7.04E-21
24.7,7.18E-21,24.7,7.19E-21
24.8,6.89E-21,24.8,6.89E-21
24.9,7.45E-21,24.9,7.45E-21
25,7.13E-21,25,7.13E-21
25.1,7.54E-21,25.1,7.54E-21
25.2,7.40E-21,25.2,7.41E-21
25.3,7.76E-21,25.3,7.77E-21
25.4,7.53E-21,25.4,7.54E-21
25.5,7.73E-21,25.5,7.73E-21
25.6,7.89E-21,25.6,7.89E-21
25.7,7.92E-21,25.7,7.93E-21
25.8,8.10E-21,25.8,8.10E-21
25.9,8.03E-21,25.9,8.03E-21
26,8.23E-21,26,8.24E-21
26.1,8.32E-21,26.1,8.33E-21
26.2,8.03E-21,26.2,8.03E-21
26.3,9.26E-21,26.3,9.27E-21
26.4,8.21E-21,26.4,8.21E-21
26.5,9.23E-21,26.5,9.23E-21
26.6,7.82E-21,26.6,7.83E-21
26.7,9.73E-21,26.7,9.73E-21
26.8,8.50E-21,26.8,8.51E-21
26.9,9.70E-21,26.9,9.71E-21
27,8.83E-21,27,8.84E-21
27.1,9.66E-21,27.1,9.66E-21
27.2,8.76E-21,27.2,8.76E-21
27.3,1.04E-20,27.3,1.04E-20
27.4,9.29E-21,27.4,9.30E-21
27.5,1.00E-20,27.5,1.00E-20
27.6,1.04E-20,27.6,1.04E-20
27.7,8.49E-21,27.7,8.50E-21
27.8,1.24E-20,27.8,1.24E-20
27.9,8.93E-21,27.9,8.94E-21
28,9.51E-21,28,9.52E-21
28.1,1.24E-20,28.1,1.24E-20
28.2,9.99E-21,28.2,1.00E-20
28.3,1.07E-20,28.3,1.07E-20
28.4,1.14E-20,28.4,1.14E-20
28.5,9.12E-21,28.5,9.12E-21
28.6,1.49E-20,28.6,1.49E-20
28.7,8.17E-21,28.7,8.18E-21
28.8,1.50E-20,28.8,1.50E-20
28.9,9.74E-21,28.9,9.75E-21
29,1.24E-20,29,1.24E-20
29.1,9.80E-21,29.1,9.81E-21
29.2,1.30E-20,29.2,1.30E-20
29.3,1.26E-20,29.3,1.26E-20
29.4,1.73E-20,29.4,1.73E-20
29.5,4.77E-21,29.5,4.78E-21
29.6,2.73E-20,29.6,2.73E-20
29.7,3.84E-21,29.7,3.84E-21
29.8,2.17E-20,29.8,2.17E-20
29.9,1.56E-20,29.9,1.56E-20
30,5.19E-21,30,5.19E-21
30.1,2.56E-20,30.1,2.56E-20
30.2,8.44E-21,30.2,8.44E-21
30.3,1.55E-20,30.3,1.55E-20
30.4,2.51E-20,30.4,2.51E-20
30.5,8.32E-21,30.5,8.33E-21
30.6,2.30E-20,30.6,2.30E-20
30.7,1.21E-20,30.7,1.22E-20
30.8,1.13E-20,30.8,1.13E-20
30.9,2.84E-20,30.9,2.84E-20
31,1.56E-20,31,1.56E-20
31.1,7.43E-21,31.1,7.43E-21
31.2,5.95E-20,31.2,5.95E-20
31.3,3.36E-21,31.3,3.36E-21
31.4,3.75E-20,31.4,3.76E-20
31.5,1.47E-20,31.5,1.47E-20
31.6,5.93E-20,31.6,5.93E-20
31.7,1.18E-20,31.7,1.18E-20
31.8,1.09E-20,31.8,1.09E-20
31.9,3.26E-20,31.9,3.26E-20
32,4.28E-20,32,4.28E-20
32.1,5.46E-20,32.1,5.46E-20
32.2,9.69E-20,32.2,9.69E-20
32.3,2.87E-20,32.3,2.87E-20
32.4,8.47E-20,32.4,8.48E-20
32.5,1.13E-20,32.5,1.13E-20
32.6,2.89E-20,32.6,2.90E-20
32.7,1.54E-20,32.7,1.54E-20
32.8,2.88E-20,32.8,2.88E-20
32.9,3.02E-20,32.9,3.02E-20
33,1.61E-19,33,1.61E-19
33.1,1.51E-19,33.1,1.51E-19
33.2,1.59E-19,33.2,1.59E-19
33.3,1.75E-20,33.3,1.75E-20
33.4,1.31E-19,33.4,1.31E-19
33.5,7.55E-20,33.5,7.54E-20
33.6,1.08E-19,33.6,1.08E-19
33.7,1.29E-19,33.7,1.29E-19
33.8,5.13E-19,33.8,5.13E-19
33.9,1.19E-18,33.9,1.19E-18
34,1.56E-19,34,1.56E-19
34.1,7.01E-19,34.1,7.01E-19
34.2,3.21E-19,34.2,3.21E-19
34.3,1.77E-19,34.3,1.77E-19
34.4,3.64E-19,34.4,3.64E-19
34.5,2.90E-20,34.5,2.91E-20
34.6,3.31E-20,34.6,3.31E-20
34.7,6.82E-19,34.7,6.82E-19
34.8,4.35E-18,34.8,4.35E-18
34.9,4.28E-18,34.9,4.28E-18
35,5.54E-18,35,5.54E-18
35.1,8.20E-18,35.1,8.20E-18
35.2,7.63E-18,35.2,7.63E-18
35.3,2.47E-18,35.3,2.47E-18
35.4,4.66E-19,35.4,4.66E-19
35.5,1.45E-18,35.5,1.45E-18
35.6,8.06E-19,35.6,8.06E-19
35.7,1.81E-18,35.7,1.81E-18
35.8,5.05E-18,35.8,5.05E-18
35.9,4.05E-18,35.9,4.05E-18
36,5.70E-19,36,5.70E-19
36.1,4.62E-19,36.1,4.62E-19
36.2,4.50E-18,36.2,4.50E-18
36.3,9.50E-18,36.3,9.49E-18
36.4,2.94E-18,36.4,2.93E-18
36.5,4.28E-18,36.5,4.28E-18
36.6,3.85E-18,36.6,3.85E-18
36.7,8.79E-18,36.7,8.79E-18
36.8,9.11E-18,36.8,9.11E-18
36.9,1.06E-18,36.9,1.06E-18
37,5.85E-19,37,5.85E-19
37.1,6.31E-18,37.1,6.31E-18
37.2,1.77E-17,37.2,1.77E-17
37.3,1.81E-17,37.3,1.81E-17
37.4,3.67E-18,37.4,3.67E-18
37.5,6.65E-18,37.5,6.65E-18
37.6,1.85E-17,37.6,1.85E-17
37.7,4.42E-18,37.7,4.42E-18
37.8,1.79E-18,37.8,1.79E-18
37.9,3.66E-17,37.9,3.66E-17
38,8.48E-18,38,8.48E-18
38.1,1.68E-18,38.1,1.68E-18
38.2,4.99E-18,38.2,4.99E-18
38.3,1.31E-17,38.3,1.31E-17
38.4,7.54E-17,38.4,7.54E-17
38.5,4.72E-17,38.5,4.72E-17
38.6,1.36E-17,38.6,1.36E-17
38.7,8.05E-17,38.7,8.05E-17
38.8,5.78E-18,38.8,5.78E-18
38.9,1.90E-17,38.9,1.90E-17
39,1.76E-16,39,1.76E-16
39.1,5.14E-17,39.1,5.14E-17
39.2,6.80E-17,39.2,6.80E-17
39.3,1.92E-16,39.3,1.92E-16
39.4,8.85E-17,39.4,8.85E-17
39.5,1.26E-16,39.5,1.26E-16
39.6,2.58E-16,39.6,2.58E-16
39.7,2.15E-16,39.7,2.15E-16
39.8,1.16E-17,39.8,1.16E-17
39.9,9.71E-17,39.9,9.71E-17
40,6.27E-17,40,6.27E-17
40.1,9.88E-17,40.1,9.88E-17
40.2,1.29E-16,40.2,1.29E-16
40.3,3.10E-16,40.3,3.10E-16
40.4,1.33E-16,40.4,1.33E-16
40.5,2.89E-16,40.5,2.89E-16
40.6,1.03E-15,40.6,1.03E-15
40.7,9.75E-16,40.7,9.75E-16
40.8,1.37E-15,40.8,1.37E-15
40.9,1.85E-15,40.9,1.85E-15
41,4.04E-16,41,4.04E-16
41.1,1.33E-16,41.1,1.33E-16
41.2,5.03E-16,41.2,5.03E-16
41.3,7.59E-16,41.3,7.59E-16
41.4,3.55E-16,41.4,3.55E-16
41.5,9.55E-17,41.5,9.55E-17
41.6,1.91E-16,41.6,1.91E-16
41.7,2.72E-16,41.7,2.72E-16
41.8,5.84E-16,41.8,5.84E-16
41.9,1.66E-16,41.9,1.66E-16
42,2.01E-15,42,2.01E-15
42.1,5.61E-16,42.1,5.61E-16
42.2,5.47E-15,42.2,5.47E-15
42.3,1.09E-14,42.3,1.09E-14
42.4,7.34E-15,42.4,7.34E-15
42.5,3.70E-15,42.5,3.70E-15
42.6,9.13E-15,42.6,9.13E-15
42.7,1.12E-14,42.7,1.12E-14
42.8,6.47E-15,42.8,6.47E-15
42.9,4.01E-15,42.9,4.01E-15
43,5.73E-15,43,5.73E-15
43.1,5.27E-15,43.1,5.27E-15
43.2,6.30E-15,43.2,6.30E-15
43.3,5.85E-15,43.3,5.85E-15
43.4,8.35E-15,43.4,8.35E-15
43.5,2.76E-14,43.5,2.76E-14
43.6,4.48E-14,43.6,4.48E-14
43.7,3.35E-14,43.7,3.35E-14
43.8,2.39E-14,43.8,2.39E-14
43.9,3.00E-14,43.9,3.00E-14
44,3.47E-14,44,3.47E-14
44.1,5.03E-15,44.1,5.03E-15
44.2,3.53E-15,44.2,3.53E-15
44.3,4.88E-15,44.3,4.88E-15
44.4,1.29E-14,44.4,1.29E-14
44.5,4.30E-15,44.5,4.30E-15
44.6,3.42E-15,44.6,3.42E-15
44.7,1.67E-14,44.7,1.67E-14
44.8,5.87E-14,44.8,5.87E-14
44.9,2.65E-14,44.9,2.65E-14
45,1.26E-14,45,1.26E-14
45.1,1.54E-14,45.1,1.54E-14
45.2,3.07E-14,45.2,3.07E-14
45.3,1.01E-13,45.3,1.01E-13
45.4,5.17E-14,45.4,5.17E-14
45.5,4.14E-14,45.5,4.14E-14
45.6,4.44E-14,45.6,4.44E-14
45.7,2.87E-14,45.7,2.87E-14
45.8,2.32E-14,45.8,2.32E-14
45.9,8.80E-14,45.9,8.80E-14
46,2.11E-13,46,2.11E-13
46.1,4.07E-14,46.1,4.07E-14
46.2,4.01E-13,46.2,4.01E-13
46.3,4.54E-13,46.3,4.54E-13
46.4,2.77E-13,46.4,2.77E-13
46.5,1.12E-13,46.5,1.12E-13
46.6,1.14E-13,46.6,1.14E-13
46.7,4.56E-13,46.7,4.56E-13
46.8,2.69E-13,46.8,2.69E-13
46.9,4.61E-13,46.9,4.61E-13
47,1.74E-13,47,1.74E-13
47.1,1.60E-13,47.1,1.60E-13
47.2,1.84E-13,47.2,1.84E-13
47.3,3.99E-13,47.3,3.99E-13
47.4,1.57E-13,47.4,1.57E-13
47.5,6.66E-14,47.5,6.66E-14
47.6,4.91E-14,47.6,4.91E-14
47.7,2.32E-14,47.7,2.32E-14
47.8,6.12E-15,47.8,6.12E-15
47.9,3.52E-16,47.9,3.52E-16
48,1.89E-14,48,1.89E-14
48.1,3.97E-15,48.1,3.97E-15
48.2,9.77E-15,48.2,9.77E-15
48.3,6.41E-15,48.3,6.41E-15
48.4,6.51E-15,48.4,6.51E-15
48.5,2.72E-15,48.5,2.72E-15
48.6,1.38E-15,48.6,1.38E-15
48.7,2.36E-16,48.7,2.36E-16
48.8,1.36E-15,48.8,1.36E-15
48.9,2.30E-16,48.9,2.30E-16
49,1.31E-16,49,1.31E-16
49.1,1.94E-16,49.1,1.94E-16
49.2,9.80E-17,49.2,9.80E-17
49.3,2.28E-17,49.3,2.28E-17
49.4,3.92E-17,49.4,3.92E-17
49.5,1.89E-18,49.5,1.89E-18
49.6,9.93E-20,49.6,9.94E-20
49.7,1.84E-19,49.7,1.84E-19
49.8,4.24E-20,49.8,4.24E-20
49.9,3.19E-19,49.9,3.19E-19
50,1.08E-18,50,1.08E-18
50.1,3.95E-19,50.1,3.95E-19
50.2,2.63E-19,50.2,2.63E-19
50.3,2.38E-19,50.3,2.38E-19
50.4,2.37E-19,50.4,2.37E-19
50.5,2.41E-19,50.5,2.41E-19
50.6,2.48E-19,50.6,2.48E-19
50.7,2.43E-19,50.7,2.43E-19
50.8,3.38E-20,50.8,3.39E-20
50.9,9.18E-19,50.9,9.18E-19
51,7.88E-20,51,7.87E-20
51.1,5.89E-18,51.1,5.89E-18
51.2,2.03E-17,51.2,2.03E-17
51.3,6.04E-17,51.3,6.04E-17
51.4,1.64E-16,51.4,1.64E-16
51.5,4.83E-17,51.5,4.83E-17
51.6,2.62E-16,51.6,2.62E-16
51.7,3.04E-16,51.7,3.04E-16
51.8,6.33E-15,51.8,6.33E-15
51.9,8.36E-15,51.9,8.36E-15
52,1.33E-15,52,1.33E-15
52.1,1.17E-14,52.1,1.17E-14
52.2,4.38E-14,52.2,4.38E-14
52.3,2.99E-14,52.3,2.99E-14
52.4,2.00E-13,52.4,2.00E-13
52.5,4.30E-13,52.5,4.30E-13
52.6,4.26E-13,52.6,4.26E-13
52.7,1.35E-12,52.7,1.35E-12
52.8,2.63E-12,52.8,2.63E-12
52.9,2.93E-12,52.9,2.93E-12
53,1.79E-12,53,1.79E-12
53.1,1.70E-12,53.1,1.70E-12
53.2,4.15E-12,53.2,4.15E-12
53.3,2.49E-12,53.3,2.49E-12
53.4,1.37E-12,53.4,1.37E-12
53.5,7.75E-12,53.5,7.75E-12
53.6,2.49E-11,53.6,2.49E-11
53.7,1.05E-11,53.7,1.05E-11
53.8,1.34E-11,53.8,1.34E-11
53.9,4.30E-11,53.9,4.30E-11
54,4.77E-11,54,4.77E-11
54.1,8.50E-11,54.1,8.50E-11
54.2,6.42E-12,54.2,6.41E-12
54.3,7.49E-11,54.3,7.49E-11
54.4,1.99E-11,54.4,1.99E-11
54.5,1.54E-10,54.5,1.54E-10
54.6,5.94E-10,54.6,5.94E-10
54.7,5.23E-10,54.7,5.23E-10
54.8,3.34E-11,54.8,3.34E-11
54.9,1.73E-10,54.9,1.73E-10
55,9.17E-10,55,9.17E-10
55.1,5.45E-10,55.1,5.45E-10
55.2,4.85E-11,55.2,4.85E-11
55.3,3.73E-10,55.3,3.73E-10
55.4,1.87E-10,55.4,1.87E-10
55.5,1.15E-10,55.5,1.15E-10
55.6,2.01E-10,55.6,2.01E-10
55.7,1.14E-09,55.7,1.14E-09
55.8,1.24E-09,55.8,1.24E-09
55.9,1.43E-09,55.9,1.43E-09
56,1.96E-09,56,1.96E-09
56.1,6.29E-10,56.1,6.29E-10
56.2,8.90E-10,56.2,8.90E-10
56.3,9.68E-10,56.3,9.68E-10
56.4,1.18E-10,56.4,1.18E-10
56.5,4.61E-10,56.5,4.61E-10
56.6,2.77E-09,56.6,2.77E-09
56.7,5.04E-09,56.7,5.04E-09
56.8,2.79E-09,56.8,2.79E-09
56.9,1.58E-09,56.9,1.58E-09
57,6.56E-10,57,6.56E-10
57.1,9.28E-10,57.1,9.28E-10
57.2,1.58E-09,57.2,1.58E-09
57.3,1.28E-09,57.3,1.28E-09
57.4,4.21E-09,57.4,4.21E-09
57.5,2.93E-09,57.5,2.93E-09
57.6,9.74E-09,57.6,9.74E-09
57.7,5.79E-09,57.7,5.80E-09
57.8,1.76E-09,57.8,1.76E-09
57.9,4.56E-09,57.9,4.56E-09
58,6.21E-09,58,6.21E-09
58.1,4.54E-09,58.1,4.54E-09
58.2,5.24E-09,58.2,5.23E-09
58.3,1.01E-08,58.3,1.01E-08
58.4,6.15E-09,58.4,6.15E-09
58.5,1.48E-08,58.5,1.48E-08
58.6,1.94E-08,58.6,1.94E-08
58.7,5.85E-09,58.7,5.85E-09
58.8,8.32E-10,58.8,8.32E-10
58.9,3.04E-09,58.9,3.04E-09
59,1.04E-10,59,1.04E-10
59.1,2.80E-09,59.1,2.80E-09
59.2,1.55E-08,59.2,1.55E-08
59.3,1.13E-08,59.3,1.13E-08
59.4,3.40E-09,59.4,3.40E-09
59.5,1.59E-08,59.5,1.59E-08
59.6,2.33E-08,59.6,2.33E-08
59.7,2.25E-09,59.7,2.25E-09
59.8,8.82E-09,59.8,8.82E-09
59.9,1.09E-10,59.9,1.09E-10
60,4.35E-09,60,4.35E-09
60.1,9.37E-09,60.1,9.37E-09
60.2,1.86E-08,60.2,1.86E-08
60.3,1.78E-08,60.3,1.78E-08
60.4,1.18E-08,60.4,1.18E-08
60.5,4.27E-08,60.5,4.27E-08
60.6,2.91E-08,60.6,2.91E-08
60.7,1.00E-09,60.7,1.00E-09
60.8,1.01E-08,60.8,1.01E-08
60.9,9.33E-09,60.9,9.32E-09
61,2.00E-08,61,2.00E-08
61.1,1.84E-08,61.1,1.84E-08
61.2,1.52E-10,61.2,1.52E-10
61.3,1.09E-08,61.3,1.09E-08
61.4,6.18E-08,61.4,6.18E-08
61.5,1.09E-07,61.5,1.09E-07
61.6,1.58E-08,61.6,1.58E-08
61.7,1.66E-08,61.7,1.66E-08
61.8,6.88E-08,61.8,6.88E-08
61.9,6.75E-08,61.9,6.75E-08
62,1.60E-07,62,1.60E-07
62.1,5.06E-08,62.1,5.06E-08
62.2,1.33E-08,62.2,1.33E-08
62.3,6.17E-09,62.3,6.17E-09
62.4,3.65E-08,62.4,3.65E-08
62.5,1.00E-07,62.5,1.00E-07
62.6,5.79E-08,62.6,5.79E-08
62.7,5.89E-08,62.7,5.89E-08
62.8,1.11E-07,62.8,1.11E-07
62.9,2.72E-07,62.9,2.72E-07
63,1.23E-07,63,1.23E-07
63.1,1.92E-08,63.1,1.92E-08
63.2,8.12E-09,63.2,8.13E-09
63.3,1.28E-07,63.3,1.28E-07
63.4,2.79E-07,63.4,2.79E-07
63.5,6.96E-08,63.5,6.96E-08
63.6,2.21E-07,63.6,2.21E-07
63.7,1.22E-07,63.7,1.22E-07
63.8,1.45E-07,63.8,1.45E-07
63.9,2.44E-07,63.9,2.44E-07
64,3.09E-08,64,3.09E-08
64.1,4.78E-08,64.1,4.78E-08
