Frequency - Filtered (PSD),Amplitude - Filtered (PSD),Frequency - Filtered (PSD),Amplitude - Filtered (PSD)
14.5,8.92E-22,14.5,8.94E-22
14.6,9.03E-22,14.6,9.05E-22
14.7,9.15E-22,14.7,9.16E-22
14.8,9.26E-22,14.8,9.27E-22
14.9,9.37E-22,14.9,9.38E-22
15,9.49E-22,15,9.50E-22
15.1,9.60E-22,15.1,9.61E-22
15.2,9.72E-22,15.2,9.73E-22
15.3,9.84E-22,15.3,9.85E-22
15.4,9.96E-22,15.4,9.97E-22
15.5,1.01E-21,15.5,1.01E-21
15.6,1.02E-21,15.6,1.02E-21
15.7,1.03E-21,15.7,1.03E-21
15.8,1.05E-21,15.8,1.05E-21
15.9,1.06E-21,15.9,1.06E-21
16,1.07E-21,16,1.07E-21
16.1,1.08E-21,16.1,1.08E-21
16.2,1.10E-21,16.2,1.10E-21
16.3,1.11E-21,16.3,1.11E-21
16.4,1.12E-21,16.4,1.12E-21
16.5,1.14E-21,16.5,1.14E-21
16.6,1.15E-21,16.6,1.15E-21
16.7,1.16E-21,16.7,1.17E-21
16.8,1.18E-21,16.8,1.18E-21
16.9,1.19E-21,16.9,1.19E-21
17,1.21E-21,17,1.21E-21
17.1,1.22E-21,17.1,1.22E-21
17.2,1.24E-21,17.2,1.24E-21
17.3,1.25E-21,17.3,1.25E-21
17.4,1.27E-21,17.4,1.27E-21
17.5,1.28E-21,17.5,1.28E-21
17.6,1.30E-21,17.6,1.30E-21
17.7,1.31E-21,17.7,1.31E-21
17.8,1.33E-21,17.8,1.33E-21
17.9,1.34E-21,17.9,1.34E-21
18,1.36E-21,18,1.36E-21
18.1,1.37E-21,18.1,1.38E-21
18.2,1.39E-21,18.2,1.39E-21
18.3,1.41E-21,18.3,1.41E-21
18.4,1.42E-21,18.4,1.42E-21
18.5,1.44E-21,18.5,1.44E-21
18.6,1.46E-21,18.6,1.46E-21
18.7,1.48E-21,18.7,1.48E-21
18.8,1.49E-21,18.8,1.49E-21
18.9,1.51E-21,18.9,1.51E-21
19,1.53E-21,19,1.53E-21
19.1,1.55E-21,19.1,1.55E-21
19.2,1.56E-21,19.2,1.56E-21
19.3,1.58E-21,19.3,1.58E-21
19.4,1.60E-21,19.4,1.60E-21
19.5,1.62E-21,19.5,1.62E-21
19.6,1.64E-21,19.6,1.64E-21
19.7,1.66E-21,19.7,1.66E-21
19.8,1.68E-21,19.8,1.68E-21
19.9,1.70E-21,19.9,1.70E-21
20,1.72E-21,20,1.72E-21
20.1,1.74E-21,20.1,1.74E-21
20.2,1.76E-21,20.2,1.76E-21
20.3,1.78E-21,20.3,1.78E-21
20.4,1.80E-21,20.4,1.80E-21
20.5,1.82E-21,20.5,1.82E-21
20.6,1.84E-21,20.6,1.84E-21
20.7,1.86E-21,20.7,1.86E-21
20.8,1.88E-21,20.8,1.88E-21
20.9,1.91E-21,20.9,1.91E-21
21,1.93E-21,21,1.93E-21
21.1,1.95E-21,21.1,1.95E-21
21.2,1.97E-21,21.2,1.97E-21
21.3,2.00E-21,21.3,2.00E-21
21.4,2.02E-21,21.4,2.02E-21
21.5,2.04E-21,21.5,2.04E-21
21.6,2.06E-21,21.6,2.07E-21
21.7,2.09E-21,21.7,2.09E-21
21.8,2.11E-21,21.8,2.11E-21
21.9,2.14E-21,21.9,2.14E-21
22,2.16E-21,22,2.16E-21
22.1,2.19E-21,22.1,2.19E-21
22.2,2.21E-21,22.2,2.22E-21
22.3,2.24E-21,22.3,2.24E-21
22.4,2.26E-21,22.4,2.26E-21
22.5,2.29E-21,22.5,2.29E-21
22.6,2.32E-21,22.6,2.32E-21
22.7,2.34E-21,22.7,2.34E-21
22.8,2.37E-21,22.8,2.37E-21
22.9,2.40E-21,22.9,2.40E-21
23,2.43E-21,23,2.43E-21
