Frequency - Filtered (PSD),Amplitude - Filtered (PSD),Frequency - Filtered (PSD),Amplitude - Filtered (PSD)
8.9,8.39E-22,8.9,8.42E-22
9,8.39E-22,9,8.42E-22
9.1,8.39E-22,9.1,8.42E-22
9.2,8.39E-22,9.2,8.43E-22
9.3,8.40E-22,9.3,8.43E-22
9.4,8.40E-22,9.4,8.43E-22
9.5,8.40E-22,9.5,8.43E-22
9.6,8.40E-22,9.6,8.44E-22
9.7,8.41E-22,9.7,8.44E-22
9.8,8.41E-22,9.8,8.44E-22
9.9,8.41E-22,9.9,8.44E-22
10,8.42E-22,10,8.45E-22
10.1,8.42E-22,10.1,8.45E-22
10.2,8.42E-22,10.2,8.45E-22
10.3,8.42E-22,10.3,8.46E-22
10.4,8.43E-22,10.4,8.46E-22
10.5,8.43E-22,10.5,8.46E-22
10.6,8.43E-22,10.6,8.46E-22
10.7,8.43E-22,10.7,8.47E-22
10.8,8.44E-22,10.8,8.47E-22
10.9,8.44E-22,10.9,8.47E-22
11,8.44E-22,11,8.47E-22
11.1,8.44E-22,11.1,8.48E-22
11.2,8.45E-22,11.2,8.48E-22
11.3,8.45E-22,11.3,8.48E-22
11.4,8.45E-22,11.4,8.49E-22
11.5,8.46E-22,11.5,8.49E-22
11.6,8.46E-22,11.6,8.49E-22
11.7,8.46E-22,11.7,8.49E-22
11.8,8.46E-22,11.8,8.50E-22
11.9,8.47E-22,11.9,8.50E-22
12,8.47E-22,12,8.50E-22
12.1,8.47E-22,12.1,8.50E-22
12.2,8.47E-22,12.2,8.51E-22
12.3,8.48E-22,12.3,8.51E-22
12.4,8.48E-22,12.4,8.51E-22
12.5,8.48E-22,12.5,8.51E-22
12.6,8.48E-22,12.6,8.52E-22
12.7,8.49E-22,12.7,8.52E-22
12.8,8.49E-22,12.8,8.52E-22
12.9,8.49E-22,12.9,8.52E-22
13,8.49E-22,13,8.53E-22
13.1,8.50E-22,13.1,8.53E-22
13.2,8.50E-22,13.2,8.53E-22
13.3,8.50E-22,13.3,8.53E-22
13.4,8.50E-22,13.4,8.54E-22
13.5,8.50E-22,13.5,8.54E-22
13.6,8.51E-22,13.6,8.54E-22
13.7,8.51E-22,13.7,8.54E-22
13.8,8.51E-22,13.8,8.55E-22
13.9,8.51E-22,13.9,8.55E-22
14,8.52E-22,14,8.55E-22
14.1,8.52E-22,14.1,8.55E-22
14.2,8.52E-22,14.2,8.55E-22
14.3,8.52E-22,14.3,8.56E-22
14.4,8.52E-22,14.4,8.56E-22
14.5,8.53E-22,14.5,8.56E-22
14.6,8.53E-22,14.6,8.56E-22
14.7,8.53E-22,14.7,8.56E-22
14.8,8.53E-22,14.8,8.57E-22
14.9,8.53E-22,14.9,8.57E-22
15,8.53E-22,15,8.57E-22
15.1,8.54E-22,15.1,8.57E-22
15.2,8.54E-22,15.2,8.57E-22
15.3,8.54E-22,15.3,8.57E-22
15.4,8.54E-22,15.4,8.58E-22
15.5,8.54E-22,15.5,8.58E-22
15.6,8.54E-22,15.6,8.58E-22
15.7,8.55E-22,15.7,8.58E-22
15.8,8.55E-22,15.8,8.58E-22
15.9,8.55E-22,15.9,8.58E-22
16,8.55E-22,16,8.58E-22
16.1,8.55E-22,16.1,8.59E-22
16.2,8.55E-22,16.2,8.59E-22
16.3,8.55E-22,16.3,8.59E-22
16.4,8.55E-22,16.4,8.59E-22
16.5,8.55E-22,16.5,8.59E-22
16.6,8.55E-22,16.6,8.59E-22
16.7,8.56E-22,16.7,8.59E-22
16.8,8.56E-22,16.8,8.59E-22
16.9,8.56E-22,16.9,8.59E-22
17,8.56E-22,17,8.59E-22
17.1,8.56E-22,17.1,8.59E-22
17.2,8.56E-22,17.2,8.59E-22
17.3,8.56E-22,17.3,8.59E-22
17.4,8.56E-22,17.4,8.59E-22
17.5,8.56E-22,17.5,8.59E-22
17.6,8.56E-22,17.6,8.59E-22
17.7,8.56E-22,17.7,8.59E-22
17.8,8.56E-22,17.8,8.59E-22
17.9,8.56E-22,17.9,8.59E-22
18,8.56E-22,18,8.59E-22
18.1,8.56E-22,18.1,8.59E-22
18.2,8.56E-22,18.2,8.59E-22
18.3,8.55E-22,18.3,8.59E-22
18.4,8.55E-22,18.4,8.59E-22
18.5,8.55E-22,18.5,8.59E-22
18.6,8.55E-22,18.6,8.59E-22
18.7,8.55E-22,18.7,8.59E-22
18.8,8.55E-22,18.8,8.59E-22
18.9,8.55E-22,18.9,8.58E-22
19,8.55E-22,19,8.58E-22
19.1,8.54E-22,19.1,8.58E-22
19.2,8.54E-22,19.2,8.58E-22
19.3,8.54E-22,19.3,8.58E-22
19.4,8.54E-22,19.4,8.57E-22
19.5,8.54E-22,19.5,8.57E-22
19.6,8.53E-22,19.6,8.57E-22
19.7,8.53E-22,19.7,8.57E-22
19.8,8.53E-22,19.8,8.57E-22
19.9,8.52E-22,19.9,8.56E-22
20,8.52E-22,20,8.56E-22
20.1,8.52E-22,20.1,8.56E-22
20.2,8.52E-22,20.2,8.55E-22
20.3,8.52E-22,20.3,8.55E-22
20.4,8.51E-22,20.4,8.54E-22
20.5,8.51E-22,20.5,8.55E-22
20.6,8.50E-22,20.6,8.54E-22
20.7,8.50E-22,20.7,8.54E-22
20.8,8.50E-22,20.8,8.53E-22
20.9,8.49E-22,20.9,8.53E-22
21,8.48E-22,21,8.52E-22
21.1,8.48E-22,21.1,8.52E-22
21.2,8.48E-22,21.2,8.51E-22
21.3,8.47E-22,21.3,8.51E-22
21.4,8.46E-22,21.4,8.50E-22
21.5,8.46E-22,21.5,8.50E-22
21.6,8.45E-22,21.6,8.49E-22
21.7,8.44E-22,21.7,8.48E-22
21.8,8.45E-22,21.8,8.49E-22
21.9,8.44E-22,21.9,8.48E-22
22,8.42E-22,22,8.46E-22
22.1,8.42E-22,22.1,8.46E-22
22.2,8.41E-22,22.2,8.45E-22
22.3,8.42E-22,22.3,8.46E-22
22.4,8.41E-22,22.4,8.45E-22
22.5,8.40E-22,22.5,8.44E-22
22.6,8.37E-22,22.6,8.41E-22
22.7,8.38E-22,22.7,8.42E-22
22.8,8.39E-22,22.8,8.43E-22
22.9,8.34E-22,22.9,8.38E-22
23,8.37E-22,23,8.41E-22
23.1,8.35E-22,23.1,8.39E-22
23.2,8.34E-22,23.2,8.38E-22
23.3,8.31E-22,23.3,8.35E-22
23.4,8.30E-22,23.4,8.34E-22
23.5,8.36E-22,23.5,8.39E-22
23.6,8.26E-22,23.6,8.30E-22
23.7,8.29E-22,23.7,8.33E-22
23.8,8.32E-22,23.8,8.36E-22
23.9,8.22E-22,23.9,8.26E-22
24,8.23E-22,24,8.27E-22
24.1,8.26E-22,24.1,8.30E-22
24.2,8.20E-22,24.2,8.24E-22
24.3,8.38E-22,24.3,8.42E-22
24.4,8.05E-22,24.4,8.09E-22
24.5,8.21E-22,24.5,8.25E-22
24.6,8.18E-22,24.6,8.22E-22
24.7,8.23E-22,24.7,8.27E-22
24.8,8.26E-22,24.8,8.30E-22
24.9,7.80E-22,24.9,7.84E-22
25,8.48E-22,25,8.52E-22
25.1,7.95E-22,25.1,7.99E-22
25.2,8.08E-22,25.2,8.12E-22
25.3,8.06E-22,25.3,8.10E-22
25.4,8.21E-22,25.4,8.25E-22
25.5,7.95E-22,25.5,7.99E-22
25.6,8.27E-22,25.6,8.31E-22
25.7,7.60E-22,25.7,7.64E-22
25.8,8.40E-22,25.8,8.44E-22
25.9,8.23E-22,25.9,8.27E-22
26,7.39E-22,26,7.43E-22
26.1,8.44E-22,26.1,8.48E-22
26.2,7.23E-22,26.2,7.27E-22
26.3,8.31E-22,26.3,8.35E-22
26.4,8.13E-22,26.4,8.17E-22
26.5,7.59E-22,26.5,7.62E-22
26.6,8.11E-22,26.6,8.15E-22
26.7,7.91E-22,26.7,7.94E-22
26.8,7.33E-22,26.8,7.37E-22
26.9,8.85E-22,26.9,8.89E-22
27,7.16E-22,27,7.20E-22
27.1,7.32E-22,27.1,7.36E-22
27.2,8.28E-22,27.2,8.32E-22
27.3,8.05E-22,27.3,8.09E-22
27.4,7.59E-22,27.4,7.63E-22
27.5,8.17E-22,27.5,8.21E-22
27.6,5.30E-22,27.6,5.34E-22
27.7,1.08E-21,27.7,1.09E-21
27.8,5.67E-22,27.8,5.71E-22
27.9,9.94E-22,27.9,9.99E-22
28,6.81E-22,28,6.85E-22
28.1,6.27E-22,28.1,6.30E-22
28.2,1.01E-21,28.2,1.01E-21
28.3,4.17E-22,28.3,4.19E-22
28.4,1.25E-21,28.4,1.25E-21
28.5,7.06E-22,28.5,7.10E-22
28.6,5.66E-22,28.6,5.70E-22
28.7,6.25E-22,28.7,6.29E-22
28.8,8.77E-22,28.8,8.81E-22
28.9,7.64E-22,28.9,7.68E-22
29,8.73E-22,29,8.79E-22
29.1,6.47E-22,29.1,6.48E-22
29.2,7.33E-22,29.2,7.38E-22
29.3,1.32E-21,29.3,1.32E-21
29.4,2.08E-22,29.4,2.10E-22
29.5,1.22E-21,29.5,1.22E-21
29.6,9.04E-22,29.6,9.06E-22
29.7,9.59E-22,29.7,9.65E-22
29.8,4.26E-22,29.8,4.31E-22
29.9,4.52E-22,29.9,4.51E-22
30,1.94E-21,30,1.95E-21
30.1,7.48E-22,30.1,7.51E-22
30.2,4.09E-22,30.2,4.13E-22
30.3,9.26E-22,30.3,9.30E-22
30.4,1.31E-21,30.4,1.31E-21
30.5,1.20E-21,30.5,1.21E-21
30.6,6.31E-22,30.6,6.37E-22
30.7,3.44E-21,30.7,3.44E-21
30.8,1.85E-21,30.8,1.86E-21
30.9,1.37E-21,30.9,1.37E-21
31,5.43E-22,31,5.49E-22
31.1,2.18E-22,31.1,2.20E-22
31.2,4.93E-21,31.2,4.94E-21
31.3,5.34E-22,31.3,5.39E-22
31.4,3.84E-22,31.4,3.89E-22
31.5,2.72E-21,31.5,2.71E-21
31.6,3.80E-21,31.6,3.81E-21
31.7,1.55E-21,31.7,1.56E-21
31.8,7.99E-22,31.8,7.92E-22
31.9,3.52E-21,31.9,3.53E-21
32,4.49E-21,32,4.50E-21
32.1,4.46E-22,32.1,4.43E-22
32.2,6.42E-22,32.2,6.46E-22
32.3,6.33E-21,32.3,6.32E-21
32.4,1.18E-20,32.4,1.18E-20
32.5,1.62E-21,32.5,1.61E-21
32.6,1.09E-20,32.6,1.09E-20
32.7,3.54E-20,32.7,3.54E-20
32.8,1.03E-21,32.8,1.02E-21
32.9,4.00E-21,32.9,4.02E-21
33,2.81E-20,33,2.80E-20
33.1,1.99E-20,33.1,1.99E-20
33.2,2.94E-20,33.2,2.94E-20
33.3,2.63E-20,33.3,2.62E-20
33.4,1.72E-20,33.4,1.72E-20
33.5,6.51E-20,33.5,6.50E-20
33.6,9.04E-20,33.6,9.05E-20
33.7,7.37E-21,33.7,7.36E-21
33.8,2.95E-22,33.8,2.91E-22
33.9,1.02E-19,33.9,1.02E-19
34,4.80E-22,34,4.83E-22
34.1,1.09E-19,34.1,1.09E-19
34.2,2.87E-20,34.2,2.87E-20
34.3,1.47E-20,34.3,1.48E-20
34.4,2.72E-20,34.4,2.72E-20
34.5,2.00E-20,34.5,2.00E-20
34.6,5.01E-20,34.6,5.00E-20
34.7,7.03E-20,34.7,7.04E-20
34.8,2.28E-19,34.8,2.28E-19
34.9,3.52E-19,34.9,3.53E-19
35,2.38E-19,35,2.38E-19
35.1,2.70E-19,35.1,2.70E-19
35.2,9.13E-20,35.2,9.14E-20
35.3,1.99E-19,35.3,1.99E-19
35.4,5.32E-19,35.4,5.32E-19
35.5,4.81E-19,35.5,4.81E-19
35.6,8.79E-20,35.6,8.78E-20
35.7,5.60E-20,35.7,5.59E-20
35.8,1.11E-18,35.8,1.11E-18
35.9,2.35E-19,35.9,2.35E-19
36,2.79E-19,36,2.79E-19
36.1,2.17E-19,36.1,2.17E-19
36.2,5.97E-19,36.2,5.97E-19
36.3,1.16E-18,36.3,1.16E-18
36.4,2.04E-18,36.4,2.04E-18
36.5,5.83E-19,36.5,5.83E-19
36.6,1.25E-18,36.6,1.25E-18
36.7,1.94E-18,36.7,1.94E-18
36.8,2.65E-18,36.8,2.65E-18
36.9,9.74E-18,36.9,9.74E-18
37,2.40E-18,37,2.40E-18
37.1,2.45E-18,37.1,2.45E-18
37.2,6.39E-18,37.2,6.39E-18
37.3,3.28E-19,37.3,3.28E-19
37.4,1.01E-17,37.4,1.01E-17
37.5,2.87E-18,37.5,2.87E-18
37.6,9.40E-19,37.6,9.40E-19
37.7,2.95E-18,37.7,2.95E-18
37.8,4.03E-18,37.8,4.03E-18
37.9,1.44E-17,37.9,1.44E-17
38,1.16E-17,38,1.16E-17
38.1,1.43E-18,38.1,1.43E-18
38.2,6.01E-18,38.2,6.01E-18
38.3,5.79E-18,38.3,5.79E-18
38.4,2.90E-18,38.4,2.90E-18
38.5,1.96E-17,38.5,1.96E-17
38.6,1.07E-19,38.6,1.07E-19
38.7,1.96E-18,38.7,1.96E-18
38.8,1.30E-17,38.8,1.30E-17
38.9,5.00E-18,38.9,5.00E-18
39,1.07E-17,39,1.07E-17
39.1,5.71E-17,39.1,5.71E-17
39.2,9.97E-18,39.2,9.95E-18
39.3,1.89E-17,39.3,1.89E-17
39.4,5.94E-18,39.4,5.94E-18
39.5,2.31E-17,39.5,2.31E-17
39.6,1.32E-17,39.6,1.32E-17
39.7,1.34E-17,39.7,1.34E-17
39.8,2.72E-17,39.8,2.72E-17
39.9,2.07E-16,39.9,2.07E-16
40,2.48E-16,40,2.48E-16
40.1,1.36E-16,40.1,1.36E-16
40.2,6.56E-17,40.2,6.56E-17
40.3,1.71E-16,40.3,1.71E-16
40.4,5.21E-16,40.4,5.21E-16
40.5,4.00E-16,40.5,4.00E-16
40.6,8.21E-17,40.6,8.20E-17
40.7,4.70E-18,40.7,4.69E-18
40.8,6.18E-17,40.8,6.18E-17
40.9,2.41E-16,40.9,2.41E-16
41,4.76E-16,41,4.76E-16
41.1,3.84E-16,41.1,3.84E-16
41.2,5.24E-16,41.2,5.24E-16
41.3,6.07E-16,41.3,6.07E-16
41.4,2.86E-16,41.4,2.86E-16
41.5,5.22E-16,41.5,5.22E-16
41.6,1.08E-15,41.6,1.08E-15
41.7,1.39E-15,41.7,1.39E-15
41.8,1.38E-15,41.8,1.38E-15
41.9,2.01E-15,41.9,2.01E-15
42,1.06E-15,42,1.06E-15
42.1,1.40E-16,42.1,1.40E-16
42.2,4.69E-16,42.2,4.69E-16
42.3,1.32E-15,42.3,1.32E-15
42.4,3.44E-15,42.4,3.44E-15
42.5,3.34E-15,42.5,3.34E-15
42.6,2.11E-15,42.6,2.11E-15
42.7,8.58E-16,42.7,8.58E-16
42.8,1.27E-16,42.8,1.27E-16
42.9,2.76E-16,42.9,2.76E-16
43,5.13E-15,43,5.13E-15
43.1,5.36E-15,43.1,5.36E-15
43.2,4.46E-15,43.2,4.46E-15
43.3,4.13E-15,43.3,4.13E-15
43.4,2.45E-15,43.4,2.45E-15
43.5,1.55E-14,43.5,1.55E-14
43.6,2.37E-14,43.6,2.37E-14
43.7,1.37E-14,43.7,1.37E-14
43.8,1.64E-15,43.8,1.64E-15
43.9,2.41E-17,43.9,2.41E-17
44,1.04E-15,44,1.04E-15
44.1,2.37E-15,44.1,2.37E-15
44.2,3.63E-15,44.2,3.63E-15
44.3,3.59E-15,44.3,3.59E-15
44.4,2.18E-15,44.4,2.18E-15
44.5,1.41E-15,44.5,1.41E-15
44.6,1.70E-15,44.6,1.70E-15
44.7,1.47E-14,44.7,1.47E-14
44.8,9.95E-15,44.8,9.95E-15
44.9,8.48E-15,44.9,8.48E-15
45,3.91E-15,45,3.91E-15
45.1,7.80E-15,45.1,7.80E-15
45.2,2.33E-14,45.2,2.33E-14
45.3,9.01E-15,45.3,9.01E-15
45.4,9.08E-15,45.4,9.08E-15
45.5,2.48E-14,45.5,2.48E-14
45.6,2.94E-15,45.6,2.94E-15
45.7,7.13E-15,45.7,7.13E-15
45.8,9.56E-15,45.8,9.56E-15
45.9,2.46E-14,45.9,2.45E-14
46,1.79E-14,46,1.79E-14
46.1,9.28E-15,46.1,9.28E-15
46.2,3.71E-16,46.2,3.71E-16
46.3,5.38E-14,46.3,5.38E-14
46.4,4.60E-15,46.4,4.60E-15
46.5,1.67E-14,46.5,1.67E-14
46.6,2.55E-16,46.6,2.54E-16
46.7,8.46E-14,46.7,8.46E-14
46.8,2.16E-13,46.8,2.16E-13
46.9,4.92E-14,46.9,4.92E-14
47,4.53E-14,47,4.53E-14
47.1,1.69E-14,47.1,1.70E-14
47.2,4.57E-14,47.2,4.57E-14
47.3,2.73E-14,47.3,2.73E-14
47.4,2.84E-14,47.4,2.84E-14
47.5,4.32E-14,47.5,4.32E-14
47.6,4.53E-14,47.6,4.53E-14
47.7,1.42E-14,47.7,1.42E-14
47.8,7.76E-15,47.8,7.76E-15
47.9,4.75E-15,47.9,4.75E-15
48,1.33E-15,48,1.33E-15
48.1,2.27E-15,48.1,2.27E-15
48.2,7.58E-15,48.2,7.58E-15
48.3,6.75E-15,48.3,6.75E-15
48.4,1.85E-15,48.4,1.85E-15
48.5,1.12E-15,48.5,1.12E-15
48.6,7.05E-16,48.6,7.05E-16
48.7,1.05E-16,48.7,1.05E-16
48.8,1.33E-16,48.8,1.33E-16
48.9,1.14E-16,48.9,1.14E-16
49,2.40E-17,49,2.40E-17
49.1,1.93E-17,49.1,1.93E-17
49.2,4.98E-17,49.2,4.98E-17
49.3,2.36E-17,49.3,2.36E-17
49.4,7.21E-18,49.4,7.21E-18
49.5,4.67E-19,49.5,4.67E-19
49.6,3.54E-19,49.6,3.54E-19
49.7,2.49E-19,49.7,2.49E-19
49.8,9.24E-21,49.8,9.20E-21
49.9,2.76E-20,49.9,2.75E-20
50,4.36E-20,50,4.36E-20
50.1,4.17E-20,50.1,4.16E-20
50.2,2.73E-20,50.2,2.72E-20
50.3,3.05E-20,50.3,3.04E-20
50.4,3.41E-20,50.4,3.40E-20
50.5,3.84E-20,50.5,3.82E-20
50.6,4.15E-20,50.6,4.14E-20
50.7,5.75E-20,50.7,5.73E-20
50.8,4.46E-20,50.8,4.45E-20
50.9,1.48E-19,50.9,1.48E-19
51,4.46E-20,51,4.47E-20
51.1,4.70E-19,51.1,4.70E-19
51.2,3.75E-19,51.2,3.75E-19
51.3,1.91E-17,51.3,1.91E-17
51.4,2.81E-17,51.4,2.81E-17
51.5,4.53E-17,51.5,4.53E-17
51.6,5.10E-17,51.6,5.10E-17
51.7,1.56E-16,51.7,1.56E-16
51.8,2.40E-15,51.8,2.40E-15
51.9,3.71E-15,51.9,3.71E-15
52,3.84E-16,52,3.84E-16
52.1,2.59E-15,52.1,2.59E-15
52.2,3.74E-16,52.2,3.74E-16
52.3,7.03E-15,52.3,7.03E-15
52.4,7.57E-14,52.4,7.57E-14
52.5,2.41E-13,52.5,2.41E-13
52.6,2.06E-13,52.6,2.06E-13
52.7,1.01E-13,52.7,1.01E-13
52.8,1.89E-14,52.8,1.90E-14
52.9,4.72E-13,52.9,4.72E-13
53,7.99E-13,53,7.99E-13
53.1,6.59E-14,53.1,6.59E-14
53.2,6.77E-13,53.2,6.77E-13
53.3,2.47E-12,53.3,2.47E-12
53.4,1.09E-11,53.4,1.09E-11
53.5,6.07E-12,53.5,6.07E-12
53.6,1.76E-11,53.6,1.76E-11
53.7,1.67E-11,53.7,1.67E-11
53.8,1.15E-11,53.8,1.15E-11
53.9,9.38E-12,53.9,9.38E-12
54,2.29E-11,54,2.29E-11
54.1,2.93E-11,54.1,2.93E-11
54.2,7.49E-11,54.2,7.49E-11
54.3,1.42E-10,54.3,1.42E-10
54.4,8.31E-11,54.4,8.31E-11
54.5,2.35E-12,54.5,2.35E-12
54.6,2.42E-11,54.6,2.42E-11
54.7,6.36E-12,54.7,6.37E-12
54.8,9.86E-11,54.8,9.86E-11
54.9,1.04E-10,54.9,1.04E-10
55,8.68E-11,55,8.68E-11
55.1,8.55E-11,55.1,8.55E-11
55.2,8.67E-11,55.2,8.67E-11
55.3,3.09E-10,55.3,3.09E-10
55.4,5.32E-10,55.4,5.32E-10
55.5,3.09E-10,55.5,3.09E-10
55.6,3.47E-11,55.6,3.47E-11
55.7,7.14E-11,55.7,7.14E-11
55.8,1.08E-10,55.8,1.08E-10
55.9,4.05E-10,55.9,4.05E-10
56,8.44E-10,56,8.44E-10
56.1,2.37E-10,56.1,2.37E-10
56.2,7.89E-11,56.2,7.89E-11
56.3,5.10E-11,56.3,5.10E-11
56.4,6.59E-10,56.4,6.59E-10
56.5,5.69E-10,56.5,5.69E-10
56.6,3.83E-10,56.6,3.83E-10
56.7,9.24E-11,56.7,9.24E-11
56.8,3.53E-12,56.8,3.53E-12
56.9,7.84E-10,56.9,7.84E-10
57,1.51E-09,57,1.51E-09
57.1,8.04E-10,57.1,8.05E-10
57.2,1.03E-09,57.2,1.03E-09
57.3,1.28E-09,57.3,1.28E-09
57.4,2.21E-09,57.4,2.21E-09
57.5,3.02E-09,57.5,3.02E-09
57.6,2.25E-09,57.6,2.25E-09
57.7,1.92E-09,57.7,1.92E-09
57.8,1.20E-09,57.8,1.20E-09
57.9,1.38E-09,57.9,1.38E-09
58,2.38E-09,58,2.38E-09
58.1,1.13E-09,58.1,1.13E-09
58.2,1.51E-09,58.2,1.51E-09
58.3,3.06E-09,58.3,3.06E-09
58.4,4.27E-09,58.4,4.27E-09
58.5,4.58E-09,58.5,4.58E-09
58.6,1.68E-09,58.6,1.68E-09
58.7,4.69E-10,58.7,4.69E-10
58.8,3.03E-09,58.8,3.03E-09
58.9,8.56E-09,58.9,8.56E-09
59,3.29E-09,59,3.29E-09
59.1,5.60E-10,59.1,5.60E-10
59.2,1.46E-09,59.2,1.46E-09
59.3,9.76E-10,59.3,9.76E-10
59.4,5.52E-09,59.4,5.52E-09
59.5,3.86E-09,59.5,3.86E-09
59.6,4.18E-09,59.6,4.18E-09
59.7,4.73E-09,59.7,4.73E-09
59.8,2.20E-09,59.8,2.20E-09
59.9,1.26E-08,59.9,1.26E-08
60,7.00E-09,60,7.00E-09
60.1,2.21E-09,60.1,2.21E-09
60.2,5.63E-09,60.2,5.63E-09
60.3,9.64E-10,60.3,9.64E-10
60.4,6.77E-09,60.4,6.77E-09
60.5,2.71E-09,60.5,2.71E-09
60.6,1.22E-09,60.6,1.22E-09
60.7,1.07E-08,60.7,1.07E-08
60.8,3.13E-08,60.8,3.13E-08
60.9,9.18E-09,60.9,9.18E-09
61,2.02E-09,61,2.02E-09
61.1,5.86E-10,61.1,5.86E-10
61.2,3.35E-09,61.2,3.35E-09
61.3,1.03E-08,61.3,1.03E-08
61.4,1.08E-10,61.4,1.08E-10
61.5,1.28E-08,61.5,1.28E-08
61.6,3.82E-10,61.6,3.82E-10
61.7,5.30E-09,61.7,5.30E-09
61.8,8.21E-10,61.8,8.22E-10
61.9,1.23E-08,61.9,1.23E-08
62,7.55E-09,62,7.55E-09
62.1,6.95E-09,62.1,6.95E-09
62.2,9.64E-09,62.2,9.65E-09
62.3,1.18E-08,62.3,1.18E-08
62.4,7.12E-09,62.4,7.12E-09
62.5,1.05E-08,62.5,1.05E-08
62.6,1.32E-08,62.6,1.32E-08
62.7,3.98E-09,62.7,3.98E-09
62.8,2.03E-08,62.8,2.03E-08
62.9,2.82E-08,62.9,2.82E-08
63,6.15E-09,63,6.15E-09
63.1,2.56E-09,63.1,2.56E-09
63.2,2.41E-08,63.2,2.41E-08
63.3,8.20E-08,63.3,8.20E-08
63.4,1.13E-07,63.4,1.13E-07
63.5,2.07E-08,63.5,2.07E-08
63.6,5.01E-08,63.6,5.01E-08
63.7,5.63E-08,63.7,5.63E-08
63.8,2.51E-07,63.8,2.51E-07
63.9,9.45E-08,63.9,9.45E-08
64,1.09E-08,64,1.09E-08
64.1,1.99E-07,64.1,1.99E-07
